CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,ts_dt,tx_id,LAST_SEC_EVENT_TS,LAST_SEC_EVENT_NAME,HOURS_SINCE_SEC_EVENT,IS_ATO_ALERT,LAST_LOGIN_TS,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,IS_LOGIN_DRIFT_ALERT,risk_score
695937,2019-06-21,14,2000000.0,Transfer,Outside_bank,2019-06-21 14:00:00,22204,2019-06-17 13:00:00,CHANGE_PASSWORD,97.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-05,20,40000000.0,Transfer,Outside_bank,2019-07-05 20:00:00,22206,2019-06-17 13:00:00,CHANGE_PASSWORD,439.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-05,11,5000000.0,Transfer,Outside_bank,2019-07-05 11:00:00,22207,2019-06-17 13:00:00,CHANGE_PASSWORD,430.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-06-25,0,2000000.0,Transfer,Outside_bank,2019-06-25 00:00:00,22238,2019-06-17 13:00:00,CHANGE_PASSWORD,179.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-06-27,13,30000000.0,Transfer,Outside_bank,2019-06-27 13:00:00,22239,2019-06-17 13:00:00,CHANGE_PASSWORD,240.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-06-30,14,15000000.0,Transfer,Outside_bank,2019-06-30 14:00:00,22240,2019-06-17 13:00:00,CHANGE_PASSWORD,313.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-02,16,3000000.0,Transfer,Outside_bank,2019-07-02 16:00:00,22241,2019-06-17 13:00:00,CHANGE_PASSWORD,363.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-05,15,5500000.0,Transfer,Outside_bank,2019-07-05 15:00:00,22242,2019-06-17 13:00:00,CHANGE_PASSWORD,434.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-18,14,133000000.0,Transfer,Outside_bank,2019-07-18 14:00:00,22244,2019-06-17 13:00:00,CHANGE_PASSWORD,745.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-06-16,16,10000000.0,Transfer,Outside_bank,2019-06-16 16:00:00,22265,2019-01-22 14:00:00,MB_SET_PIN,3482.0,0,2019-06-16 16:00:00,LOGIN,0.5063290498317659,79.0,1,2.0
695937,2019-06-30,6,3000000.0,Transfer,Outside_bank,2019-06-30 06:00:00,22267,2019-06-17 13:00:00,CHANGE_PASSWORD,305.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-02,10,1290000.0,Transfer,Outside_bank,2019-07-02 10:00:00,22268,2019-06-17 13:00:00,CHANGE_PASSWORD,357.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-05,13,5000000.0,Transfer,Outside_bank,2019-07-05 13:00:00,22269,2019-06-17 13:00:00,CHANGE_PASSWORD,432.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-09,20,10000000.0,Transfer,Outside_bank,2019-07-09 20:00:00,22271,2019-06-17 13:00:00,CHANGE_PASSWORD,535.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-06-18,9,1000000.0,Transfer,Outside_bank,2019-06-18 09:00:00,22284,2019-06-17 13:00:00,CHANGE_PASSWORD,20.0,1,2019-06-18 09:00:00,LOGIN_FINGER,0.4943819669233745,89.0,0,2.0
695937,2019-07-02,11,11000000.0,Transfer,Outside_bank,2019-07-02 11:00:00,22285,2019-06-17 13:00:00,CHANGE_PASSWORD,358.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-05,19,1727000.0,Transfer,Outside_bank,2019-07-05 19:00:00,22287,2019-06-17 13:00:00,CHANGE_PASSWORD,438.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-07,21,3000000.0,Transfer,Outside_bank,2019-07-07 21:00:00,22288,2019-06-17 13:00:00,CHANGE_PASSWORD,488.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-17,17,5000000.0,Transfer,Outside_bank,2019-07-17 17:00:00,22289,2019-06-17 13:00:00,CHANGE_PASSWORD,724.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-17,16,5000000.0,Transfer,Outside_bank,2019-07-17 16:00:00,22290,2019-06-17 13:00:00,CHANGE_PASSWORD,723.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-06-24,17,2000000.0,Transfer,Outside_bank,2019-06-24 17:00:00,22310,2019-06-17 13:00:00,CHANGE_PASSWORD,172.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-11,16,2500000.0,Transfer,Outside_bank,2019-07-11 16:00:00,22311,2019-06-17 13:00:00,CHANGE_PASSWORD,579.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-07-12,13,7400000.0,Transfer,Outside_bank,2019-07-12 13:00:00,22312,2019-06-17 13:00:00,CHANGE_PASSWORD,600.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
695937,2019-08-09,21,10000000.0,Transfer,Outside_bank,2019-08-09 21:00:00,22314,2019-08-09 16:00:00,CHANGE_PASSWORD,5.0,1,2019-08-09 21:00:00,LOGIN,0.46610165541511395,118.0,0,2.0
695937,2019-01-24,18,70000000.0,Transfer,Outside_bank,2019-01-24 18:00:00,22337,2019-01-22 14:00:00,MB_SET_PIN,52.0,0,2019-01-24 18:00:00,LOGIN,0.5454540495872277,11.0,1,2.0
695937,2019-06-23,21,5000000.0,Transfer,Outside_bank,2019-06-23 21:00:00,22341,2019-06-17 13:00:00,CHANGE_PASSWORD,152.0,0,2019-06-21 14:00:00,LOGIN,0.5050504540353077,99.0,1,2.0
497654,2019-01-14,15,6000000.0,Transfer,Outside_bank,2019-01-14 15:00:00,22357,2019-01-14 15:00:00,MB_SET_PIN,0.0,1,2019-01-14 15:00:00,LOGIN,0.0,0.0,0,2.0
130028,2019-01-24,13,13000000.0,Payment,Credit_card_repayment,2019-01-24 13:00:00,22390,2019-01-23 13:00:00,CHANGE_PASSWORD,24.0,1,2019-01-24 13:00:00,LOGIN_FACEID,0.33333277777870374,6.0,0,2.0
130028,2019-01-23,12,20000000.0,Payment,Credit_card_repayment,2019-01-23 12:00:00,22419,2019-01-23 12:00:00,MB_SET_PIN,0.0,1,2019-01-23 12:00:00,LOGIN,0.0,0.0,0,2.0
130028,2019-01-23,13,10000000.0,Payment,Credit_card_repayment,2019-01-23 13:00:00,22421,2019-01-23 13:00:00,CHANGE_PASSWORD,0.0,1,2019-01-23 13:00:00,LOGIN,0.0,1.0,0,2.0
130028,2019-01-24,10,10000000.0,Payment,Credit_card_repayment,2019-01-24 10:00:00,22423,2019-01-23 13:00:00,CHANGE_PASSWORD,21.0,1,2019-01-24 10:00:00,LOGIN_FACEID,0.24999937500156252,4.0,0,2.0
531411,2019-01-21,13,3000000.0,Transfer,Outside_bank,2019-01-21 13:00:00,22457,2019-01-21 09:00:00,MB_SET_PIN,4.0,1,2019-01-21 13:00:00,LOGIN,0.0,2.0,0,2.0
969801,2019-04-19,16,1600000.0,Transfer,Outside_bank,2019-04-19 16:00:00,22643,2019-04-19 14:00:00,CHANGE_PASSWORD,2.0,1,2019-04-19 15:00:00,LOGIN,0.0,20.0,0,2.0
894915,2019-01-25,20,12000000.0,Transfer,Outside_bank,2019-01-25 20:00:00,22765,2019-01-25 20:00:00,MB_SET_PIN,0.0,1,2019-01-25 20:00:00,LOGIN,0.0,1.0,0,2.0
967673,2019-01-25,20,5500000.0,Transfer,Outside_bank,2019-01-25 20:00:00,22779,2019-01-25 20:00:00,MB_SET_PIN,0.0,1,2019-01-25 20:00:00,LOGIN,0.0,0.0,0,2.0
967673,2019-01-25,20,1000000.0,Transfer,Within_bank,2019-01-25 20:00:00,22783,2019-01-25 20:00:00,MB_SET_PIN,0.0,1,2019-01-25 20:00:00,LOGIN,0.0,0.0,0,2.0
18313,2019-08-29,6,2000000.0,Transfer,Outside_bank,2019-08-29 06:00:00,22798,2019-08-28 09:00:00,CHANGE_PASSWORD,21.0,1,2019-08-29 06:00:00,LOGIN,0.4025973764547158,154.0,0,2.0
949306,2019-01-09,10,50000000.0,Payment,Credit_card_repayment,2019-01-09 10:00:00,23980,2019-01-08 10:00:00,MB_SET_PIN,24.0,1,2019-01-09 10:00:00,LOGIN,0.0,3.0,0,2.0
949306,2019-01-08,14,10000000.0,Transfer,Outside_bank,2019-01-08 14:00:00,23981,2019-01-08 10:00:00,MB_SET_PIN,4.0,1,2019-01-08 14:00:00,LOGIN,0.0,1.0,0,2.0
109161,2019-01-28,14,1863422.0,Transfer,Outside_bank,2019-01-28 14:00:00,24346,2019-01-28 13:00:00,MB_SET_PIN,1.0,1,2019-01-28 13:00:00,LOGIN,0.0,2.0,0,2.0
731706,2019-04-05,19,10000000.0,Transfer,Outside_bank,2019-04-05 19:00:00,24946,2019-04-05 16:00:00,CHANGE_PASSWORD,3.0,1,2019-04-05 19:00:00,LOGIN,0.4499997750001125,20.0,0,2.0
731706,2019-01-05,14,2300000.0,Transfer,Outside_bank,2019-01-05 14:00:00,24967,2019-01-05 14:00:00,MB_SET_PIN,0.0,1,2019-01-05 14:00:00,LOGIN,0.0,0.0,0,2.0
731706,2019-01-05,20,1100000.0,Transfer,Outside_bank,2019-01-05 20:00:00,25078,2019-01-05 14:00:00,MB_SET_PIN,6.0,1,2019-01-05 20:00:00,LOGIN,0.49999750001249993,2.0,0,2.0
997453,2019-08-03,16,2000000.0,Transfer,Outside_bank,2019-08-03 16:00:00,25317,2019-08-03 08:00:00,CHANGE_PASSWORD,8.0,1,2019-08-03 16:00:00,LOGIN_FACEID,0.4837837707085468,370.0,0,2.0
989464,2019-10-19,14,1450000.0,Transfer,Outside_bank,2019-10-19 14:00:00,25832,2019-10-19 02:00:00,MB_CHANGE_PIN,12.0,1,2019-10-19 14:00:00,LOGIN,0.06320224630333925,712.0,0,2.0
989464,2019-10-19,2,1300000.0,Transfer,Outside_bank,2019-10-19 02:00:00,25834,2019-10-19 02:00:00,MB_CHANGE_PIN,0.0,1,2019-10-19 02:00:00,LOGIN,0.0634696747042359,709.0,0,2.0
989464,2019-12-24,2,1000000.0,Transfer,Outside_bank,2019-12-24 02:00:00,25867,2019-12-24 01:00:00,MB_CHANGE_PIN,1.0,1,2019-12-24 02:00:00,LOGIN,0.04634397480593229,971.0,0,2.0
989464,2019-12-29,0,2500000.0,Transfer,Outside_bank,2019-12-29 00:00:00,25874,2019-12-28 16:00:00,MB_CHANGE_PIN,8.0,1,2019-12-29 00:00:00,LOGIN,0.04482071668505262,1004.0,0,2.0
989464,2019-12-24,15,1000000.0,Transfer,Outside_bank,2019-12-24 15:00:00,26003,2019-12-24 01:00:00,MB_CHANGE_PIN,14.0,1,2019-12-24 15:00:00,LOGIN,0.046201231558508915,974.0,0,2.0
989464,2019-03-04,16,2000000.0,Topup,eWallet,2019-03-04 16:00:00,26133,2019-03-04 16:00:00,MB_RESET_PIN,0.0,1,2019-03-04 16:00:00,LOGIN,0.4945054401642373,91.0,0,2.0
989464,2019-12-24,3,1700000.0,Transfer,Outside_bank,2019-12-24 03:00:00,26241,2019-12-24 01:00:00,MB_CHANGE_PIN,2.0,1,2019-12-24 03:00:00,LOGIN,0.04629629581999696,972.0,0,2.0
989464,2019-12-24,21,1000000.0,Transfer,Outside_bank,2019-12-24 21:00:00,26243,2019-12-24 01:00:00,MB_CHANGE_PIN,20.0,1,2019-12-24 21:00:00,LOGIN,0.046106556904645934,976.0,0,2.0
989464,2019-10-19,13,2000000.0,Transfer,Outside_bank,2019-10-19 13:00:00,26455,2019-10-19 02:00:00,MB_CHANGE_PIN,11.0,1,2019-10-19 13:00:00,LOGIN,0.0632911383503356,711.0,0,2.0
989464,2019-12-28,23,2000000.0,Transfer,Outside_bank,2019-12-28 23:00:00,26731,2019-12-28 16:00:00,MB_CHANGE_PIN,7.0,1,2019-12-28 23:00:00,LOGIN,0.044865403341322004,1003.0,0,2.0
596678,2019-01-25,17,1500000.0,Transfer,Within_bank,2019-01-25 17:00:00,26773,2019-01-25 15:00:00,MB_SET_PIN,2.0,1,2019-01-25 17:00:00,LOGIN,0.0,1.0,0,2.0
596678,2019-03-12,8,1000000.0,Transfer,Outside_bank,2019-03-12 08:00:00,26806,2019-03-12 08:00:00,MB_RESET_PIN,0.0,1,2019-03-12 08:00:00,LOGIN,0.0,12.0,0,2.0
284042,2019-01-27,17,100000000.0,Transfer,Outside_bank,2019-01-27 17:00:00,27033,2019-01-26 22:00:00,CHANGE_PASSWORD,19.0,1,2019-01-27 17:00:00,LOGIN,0.0,3.0,0,2.0
284042,2019-01-26,22,100000000.0,Transfer,Outside_bank,2019-01-26 22:00:00,27036,2019-01-26 22:00:00,CHANGE_PASSWORD,0.0,1,2019-01-26 22:00:00,LOGIN,0.0,2.0,0,2.0
136073,2019-11-05,11,2685000.0,Transfer,Outside_bank,2019-11-05 11:00:00,27372,2019-11-05 09:00:00,MB_RESET_PIN,2.0,1,2019-11-05 11:00:00,LOGIN_FACEID,0.35577722065023093,1203.0,0,2.0
136073,2019-01-24,19,60900000.0,Transfer,Outside_bank,2019-01-24 19:00:00,27386,2019-01-24 09:00:00,MB_SET_PIN,10.0,1,2019-01-24 19:00:00,LOGIN,0.0,6.0,0,2.0
136073,2019-11-06,6,25610000.0,Transfer,Outside_bank,2019-11-06 06:00:00,27518,2019-11-05 09:00:00,MB_RESET_PIN,21.0,1,2019-11-06 06:00:00,LOGIN_FACEID,0.35702479043781166,1210.0,0,2.0
136073,2019-11-05,12,109420000.0,Transfer,Outside_bank,2019-11-05 12:00:00,27564,2019-11-05 09:00:00,MB_RESET_PIN,3.0,1,2019-11-05 12:00:00,LOGIN,0.3568464700676642,1205.0,0,2.0
136073,2019-01-24,18,26390000.0,Transfer,Outside_bank,2019-01-24 18:00:00,27573,2019-01-24 09:00:00,MB_SET_PIN,9.0,1,2019-01-24 18:00:00,LOGIN,0.0,5.0,0,2.0
136073,2019-11-06,7,30000000.0,Transfer,Outside_bank,2019-11-06 07:00:00,27613,2019-11-05 09:00:00,MB_RESET_PIN,22.0,1,2019-11-06 07:00:00,LOGIN,0.35726072312491153,1212.0,0,2.0
136073,2019-01-24,14,121800000.0,Transfer,Outside_bank,2019-01-24 14:00:00,27630,2019-01-24 09:00:00,MB_SET_PIN,5.0,1,2019-01-24 14:00:00,LOGIN,0.0,3.0,0,2.0
136073,2019-11-05,9,18000000.0,Transfer,Outside_bank,2019-11-05 09:00:00,27672,2019-11-05 09:00:00,MB_RESET_PIN,0.0,1,2019-11-05 09:00:00,LOGIN,0.35613010545346035,1199.0,0,2.0
730369,2019-05-07,16,2310000.0,Transfer,Outside_bank,2019-05-07 16:00:00,27921,2019-05-07 10:00:00,MB_RESET_PIN,6.0,1,2019-05-07 16:00:00,LOGIN,0.15294115847751077,85.0,0,2.0
730369,2019-05-08,8,1541497.0,Transfer,Outside_bank,2019-05-08 08:00:00,27922,2019-05-07 10:00:00,MB_RESET_PIN,22.0,1,2019-05-08 08:00:00,LOGIN,0.14942527018100343,87.0,0,2.0
730369,2019-05-07,10,7380000.0,Transfer,Outside_bank,2019-05-07 10:00:00,27994,2019-05-07 10:00:00,MB_RESET_PIN,0.0,1,2019-05-07 10:00:00,LOGIN,0.15662648715343527,83.0,0,2.0
298695,2019-01-30,7,29700000.0,Transfer,Outside_bank,2019-01-30 07:00:00,28001,2019-01-29 11:00:00,MB_SET_PIN,20.0,1,2019-01-30 07:00:00,LOGIN,0.0,9.0,0,2.0
298695,2019-01-29,15,20580000.0,Transfer,Within_bank,2019-01-29 15:00:00,28002,2019-01-29 11:00:00,MB_SET_PIN,4.0,1,2019-01-29 15:00:00,LOGIN,0.0,4.0,0,2.0
298695,2019-01-29,18,19620000.0,Transfer,Outside_bank,2019-01-29 18:00:00,28003,2019-01-29 11:00:00,MB_SET_PIN,7.0,1,2019-01-29 18:00:00,LOGIN,0.0,7.0,0,2.0
541251,2019-11-08,14,1300000.0,Transfer,Outside_bank,2019-11-08 14:00:00,28760,2019-11-07 14:00:00,CHANGE_PASSWORD,24.0,1,2019-11-08 14:00:00,LOGIN,0.32803391453082187,1887.0,0,2.0
816475,2019-01-29,17,300000000.0,Transfer,Outside_bank,2019-01-29 17:00:00,29560,2019-01-29 15:00:00,MB_SET_PIN,2.0,1,2019-01-29 17:00:00,LOGIN,0.0,2.0,0,2.0
816475,2019-11-16,8,496500000.0,Transfer,Outside_bank,2019-11-16 08:00:00,29562,2019-11-16 08:00:00,MB_RESET_PIN,0.0,1,2019-11-16 08:00:00,LOGIN,0.0,8.0,0,2.0
816475,2019-01-30,8,300000000.0,Transfer,Outside_bank,2019-01-30 08:00:00,29566,2019-01-29 15:00:00,MB_SET_PIN,17.0,1,2019-01-30 08:00:00,LOGIN,0.0,3.0,0,2.0
252582,2019-01-26,14,1500000.0,Topup,eWallet,2019-01-26 14:00:00,30185,2019-01-25 18:00:00,MB_SET_PIN,20.0,1,2019-01-26 14:00:00,LOGIN,0.19999960000080003,5.0,0,2.0
916246,2019-04-09,10,25000000.0,Transfer,Outside_bank,2019-04-09 10:00:00,30208,2019-01-11 09:00:00,CHANGE_PASSWORD,2113.0,0,2019-04-09 10:00:00,LOGIN,0.5048543199170563,103.0,1,2.0
916246,2019-04-22,9,9000000.0,Transfer,Within_bank,2019-04-22 09:00:00,30210,2019-01-11 09:00:00,CHANGE_PASSWORD,2424.0,0,2019-04-22 09:00:00,LOGIN,0.5042734611732085,117.0,1,2.0
916246,2019-04-05,9,3730000.0,Transfer,Outside_bank,2019-04-05 09:00:00,30225,2019-01-11 09:00:00,CHANGE_PASSWORD,2016.0,0,2019-04-05 09:00:00,LOGIN,0.505376289744485,93.0,1,2.0
768436,2019-01-28,11,20000000.0,Transfer,Outside_bank,2019-01-28 11:00:00,30231,2019-01-28 09:00:00,CHANGE_PASSWORD,2.0,1,2019-01-28 11:00:00,LOGIN,0.0,1.0,0,2.0
768436,2019-01-28,9,19000000.0,Transfer,Outside_bank,2019-01-28 09:00:00,30232,2019-01-28 09:00:00,CHANGE_PASSWORD,0.0,1,2019-01-28 09:00:00,LOGIN,0.0,0.0,0,2.0
234881,2019-01-19,8,330000000.0,Transfer,Outside_bank,2019-01-19 08:00:00,30246,2019-01-18 11:00:00,CHANGE_PASSWORD,21.0,1,2019-01-19 08:00:00,LOGIN,0.4285708163274053,7.0,0,2.0
234881,2019-01-19,10,20000000.0,Transfer,Outside_bank,2019-01-19 10:00:00,30257,2019-01-18 11:00:00,CHANGE_PASSWORD,23.0,1,2019-01-19 10:00:00,LOGIN_FINGER,0.3999996000004,10.0,0,2.0
234881,2019-01-18,17,500000000.0,Transfer,Outside_bank,2019-01-18 17:00:00,30264,2019-01-18 11:00:00,CHANGE_PASSWORD,6.0,1,2019-01-18 17:00:00,LOGIN,0.4999991666680556,6.0,0,2.0
625284,2019-01-26,11,50000000.0,Transfer,Outside_bank,2019-01-26 11:00:00,30854,2019-01-26 10:00:00,MB_CHANGE_PIN,1.0,1,2019-01-26 11:00:00,LOGIN,0.0,1.0,0,2.0
469200,2019-01-26,11,50000000.0,Transfer,Outside_bank,2019-01-26 11:00:00,31021,2019-01-26 11:00:00,MB_SET_PIN,0.0,1,2019-01-26 11:00:00,LOGIN,0.9999900000999989,1.0,0,2.0
670277,2019-01-16,11,3000000.0,Transfer,Outside_bank,2019-01-16 11:00:00,31167,2019-01-16 10:00:00,MB_SET_PIN,1.0,1,2019-01-16 11:00:00,LOGIN,0.0,4.0,0,2.0
721131,2019-02-01,16,500000000.0,Transfer,Outside_bank,2019-02-01 16:00:00,31175,2019-01-31 20:00:00,MB_SET_PIN,20.0,1,2019-01-31 20:00:00,LOGIN,0.0,0.0,0,2.0
132710,2019-01-25,10,1000000000.0,Transfer,Outside_bank,2019-01-25 10:00:00,31838,2019-01-25 10:00:00,MB_SET_PIN,0.0,1,2019-01-25 10:00:00,LOGIN,0.0,0.0,0,2.0
678011,2019-08-23,18,8818725.0,Payment,Credit_card_repayment,2019-08-23 18:00:00,32292,2019-08-23 18:00:00,MB_RESET_PIN,0.0,1,2019-08-23 18:00:00,LOGIN_FINGER,0.48165135405269016,218.0,0,2.0
678011,2019-08-19,17,1500000.0,Transfer,Outside_bank,2019-08-19 17:00:00,32321,2019-08-19 10:00:00,CHANGE_PASSWORD,7.0,1,2019-08-19 17:00:00,LOGIN,0.4882628878749818,213.0,0,2.0
678011,2019-05-04,10,40500000.0,Transfer,Outside_bank,2019-05-04 10:00:00,32336,2019-05-03 15:00:00,MB_SET_PIN,19.0,1,2019-05-04 10:00:00,LOGIN,0.2857138775516035,7.0,0,2.0
678011,2019-05-04,12,4328767.0,Transfer,Outside_bank,2019-05-04 12:00:00,32366,2019-05-03 15:00:00,MB_SET_PIN,21.0,1,2019-05-04 11:00:00,LOGIN,0.24999968750039064,8.0,0,2.0
678011,2019-05-04,14,1990000.0,Payment,Credit_card_repayment,2019-05-04 14:00:00,32446,2019-05-03 15:00:00,MB_SET_PIN,23.0,1,2019-05-04 14:00:00,LOGIN_FINGER,0.2999997000003,10.0,0,2.0
96992,2019-02-01,14,39950000.0,Transfer,Outside_bank,2019-02-01 14:00:00,32734,2019-01-31 17:00:00,CHANGE_PASSWORD,21.0,1,2019-01-31 21:00:00,LOGIN,0.0,14.0,0,2.0
377761,2019-01-30,18,2000000.0,Transfer,Outside_bank,2019-01-30 18:00:00,33038,2019-01-30 18:00:00,CHANGE_PASSWORD,0.0,1,2019-01-30 18:00:00,LOGIN,0.0,0.0,0,2.0
790631,2019-01-30,15,1000000.0,Topup,eWallet,2019-01-30 15:00:00,33580,2019-01-30 13:00:00,MB_SET_PIN,2.0,1,2019-01-30 15:00:00,LOGIN,0.0,2.0,0,2.0
104820,2019-10-27,7,2980000.0,Transfer,Outside_bank,2019-10-27 07:00:00,33943,2019-10-27 07:00:00,CHANGE_PASSWORD,0.0,1,2019-10-27 07:00:00,LOGIN,0.0,125.0,0,2.0
104820,2019-08-31,17,1000000.0,Transfer,Outside_bank,2019-08-31 17:00:00,33955,2019-08-31 16:00:00,CHANGE_PASSWORD,1.0,1,2019-08-31 17:00:00,LOGIN,0.0,100.0,0,2.0
627343,2019-02-01,7,2010000.0,Transfer,Within_bank,2019-02-01 07:00:00,34014,2019-01-31 11:00:00,MB_SET_PIN,20.0,1,2019-01-31 13:00:00,LOGIN_FINGER,0.49999750001249993,2.0,0,2.0
627343,2019-01-31,11,5000000.0,Transfer,Outside_bank,2019-01-31 11:00:00,34028,2019-01-31 11:00:00,MB_SET_PIN,0.0,1,2019-01-31 11:00:00,LOGIN,0.0,0.0,0,2.0
471199,2019-01-29,13,6336000.0,Transfer,Outside_bank,2019-01-29 13:00:00,34108,2019-01-29 13:00:00,MB_SET_PIN,0.0,1,2019-01-29 13:00:00,LOGIN,0.0,0.0,0,2.0
110641,2019-02-02,12,38479623.0,Transfer,Within_bank,2019-02-02 12:00:00,34798,2019-02-02 12:00:00,MB_SET_PIN,0.0,1,2019-02-02 12:00:00,LOGIN,0.0,0.0,0,2.0
110641,2019-02-02,13,89360000.0,Transfer,Within_bank,2019-02-02 13:00:00,34800,2019-02-02 12:00:00,MB_SET_PIN,1.0,1,2019-02-02 13:00:00,LOGIN,0.0,1.0,0,2.0
110641,2019-03-02,11,30575623.0,Transfer,Within_bank,2019-03-02 11:00:00,34804,2019-03-02 11:00:00,MB_RESET_PIN,0.0,1,2019-03-02 11:00:00,LOGIN,0.0,4.0,0,2.0
696945,2019-01-22,9,2200000.0,Transfer,Outside_bank,2019-01-22 09:00:00,34871,2019-01-05 09:00:00,MB_SET_PIN,408.0,0,2019-01-22 09:00:00,LOGIN,0.5294114532873805,17.0,1,2.0
696945,2019-09-06,8,3000000.0,Transfer,Outside_bank,2019-09-06 08:00:00,34872,2019-09-06 08:00:00,MB_CHANGE_PIN,0.0,1,2019-09-06 08:00:00,LOGIN_FACEID,0.4948453098097619,97.0,0,2.0
696945,2019-07-27,15,1300000.0,Transfer,Outside_bank,2019-07-27 15:00:00,34891,2019-01-05 09:00:00,MB_SET_PIN,4878.0,0,2019-07-27 15:00:00,LOGIN,0.5087718405663437,57.0,1,2.0
696945,2019-09-06,14,20000000.0,Transfer,Outside_bank,2019-09-06 14:00:00,34904,2019-09-06 08:00:00,MB_CHANGE_PIN,6.0,1,2019-09-06 14:00:00,LOGIN_FACEID,0.4899999510000049,100.0,0,2.0
438964,2019-01-18,11,6768000.0,Transfer,Within_bank,2019-01-18 11:00:00,34934,2019-01-18 10:00:00,MB_SET_PIN,1.0,1,2019-01-18 11:00:00,LOGIN,0.0,1.0,0,2.0
438964,2019-01-18,11,40000000.0,Transfer,Outside_bank,2019-01-18 11:00:00,34964,2019-01-18 10:00:00,MB_SET_PIN,1.0,1,2019-01-18 11:00:00,LOGIN,0.0,1.0,0,2.0
514772,2019-12-17,23,2000000.0,Transfer,Outside_bank,2019-12-17 23:00:00,35011,2019-12-17 09:00:00,CHANGE_PASSWORD,14.0,1,2019-12-17 23:00:00,LOGIN,0.3568075033613262,426.0,0,2.0
514772,2019-12-17,16,6200000.0,Transfer,Outside_bank,2019-12-17 16:00:00,35105,2019-12-17 09:00:00,CHANGE_PASSWORD,7.0,1,2019-12-17 16:00:00,LOGIN,0.35764705040830475,425.0,0,2.0
514772,2019-12-17,11,1915000.0,Transfer,Outside_bank,2019-12-17 11:00:00,35184,2019-12-17 09:00:00,CHANGE_PASSWORD,2.0,1,2019-12-17 11:00:00,LOGIN,0.35629452835404923,421.0,0,2.0
514772,2019-12-17,12,70000000.0,Transfer,Outside_bank,2019-12-17 12:00:00,35254,2019-12-17 09:00:00,CHANGE_PASSWORD,3.0,1,2019-12-17 12:00:00,LOGIN,0.35697398683276627,423.0,0,2.0
792908,2019-01-30,10,3000000.0,Transfer,Outside_bank,2019-01-30 10:00:00,35487,2019-01-30 08:00:00,MB_SET_PIN,2.0,1,2019-01-30 10:00:00,LOGIN,0.0,1.0,0,2.0
692918,2019-09-03,16,50000000.0,Payment,Credit_card_repayment,2019-09-03 16:00:00,36352,2019-09-03 16:00:00,CHANGE_PASSWORD,0.0,1,2019-09-03 16:00:00,LOGIN_FINGER,0.4958677481046385,242.0,0,2.0
130546,2019-01-29,14,98000000.0,Transfer,Outside_bank,2019-01-29 14:00:00,36369,2019-01-29 11:00:00,MB_SET_PIN,3.0,1,2019-01-29 14:00:00,LOGIN,0.0,2.0,0,2.0
424120,2019-01-24,14,1600000.0,Transfer,Outside_bank,2019-01-24 14:00:00,36419,2019-01-24 14:00:00,MB_SET_PIN,0.0,1,2019-01-24 14:00:00,LOGIN,0.0,0.0,0,2.0
796652,2019-05-02,18,7000000.0,Transfer,Outside_bank,2019-05-02 18:00:00,36425,2019-01-16 17:00:00,MB_SET_PIN,2545.0,0,2019-05-02 18:00:00,LOGIN,0.5135133747261149,37.0,1,2.0
