TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,LIMIT_UTILIZATION_VELOCITY,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
1375242,177648,1,0.6360769271850586,,,,,Payment,Credit_card_repayment,2019-11-25,Mon,13,1,15754800.0,NaN,496aae89880825a0,iOS,254.140.xx.xx (DN),M,2019-08-22,1994-03-22,0,2019-09-23,MYbank,0.0,SMART_OTP,Commercial associate,15754800.0,1,15754800.0,1,15754800.0,1,15754800.0,1,15754800.0,1,15754800.0,1,325492.67199999996,10461000.0,2,63.541666666666664,0,1511.0,0.0,-0.9235351247776646,1.0,0.0,0.0,0.0,0.13216363636363637,0,0.0
384974,177683,1,1.0,,,,,Transfer,Outside_bank,2019-12-19,Thu,11,1,32608285.0,325450,47c5f69b08f31618,iOS,198.73.xx.xx (BD),M,2019-05-03,1991-06-01,0,2019-05-20,BRANCH,1.0,SMART_OTP,State servant,32608285.0,1,32608285.0,1,33908285.0,2,33908285.0,2,38894905.0,5,130254215.0,29,11427522.24125,3245379.762237762,143,1.0,2,5107.0,0.19714332771332393,-1.1579380488670445,0.0,0.0,0.0,0.0,-0.5222375,0,0.0
1279783,177722,1,0.9841598272323608,,,,,Transfer,Within_bank,2019-08-30,Fri,17,1,7150000.0,482871,1eab8dc0cb8cc11e,iOS,18.17.xx.xx (HN),M,2019-06-12,1992-04-30,0,2019-06-12,BRANCH,1.0,SMART_OTP,Commercial associate,8472730.0,2,8472730.0,2,8472730.0,2,8472730.0,2,8472730.0,2,8472730.0,2,434254.88166666665,2581052.75,16,79.70833333333333,1,1.0,0.0,-1.5459010684370087,1.0,0.0,0.0,0.0,0.0,0,0.0
916538,177769,1,1.0,,,,,Payment,Credit_card_repayment,2019-11-05,Tue,16,1,16850000.0,NaN,0f653e8c15b47d16,Android,231.117.xx.xx (HN),M,2019-07-06,1995-11-12,1,2019-07-06,AUTO-JOB,1.0,SMART_OTP,State servant,16850000.0,1,16875000.0,2,16875000.0,2,17213125.0,4,19526689.0,8,30171544.0,25,1329998.47,1312177.4727272727,110,0.125,1,999.0,0.07019110150706456,-1.3191065693846271,0.0,0.0,0.0,0.0,0.13451851179673324,0,0.0
916521,177769,1,0.75433349609375,,,,,Payment,Credit_card_repayment,2019-11-12,Tue,14,1,12210000.0,NaN,0f653e8c15b47d16,Android,37.220.xx.xx (HN),M,2019-07-06,1995-11-12,1,2019-07-06,AUTO-JOB,1.0,SMART_OTP,State servant,12210000.0,1,12210000.0,1,12210000.0,1,12210000.0,1,32601336.0,7,45722880.0,30,1329998.47,1312177.4727272727,110,3.875,0,999.0,0.07019110150706456,-1.3191065693846271,0.0,0.0,0.0,0.0,0.13451851179673324,0,0.0
916525,177769,1,1.0,,,,,Payment,Credit_card_repayment,2019-12-13,Fri,23,1,24000220.0,NaN,0f653e8c15b47d16,Android,44.32.xx.xx (HN),M,2019-07-06,1995-11-12,1,2019-07-06,AUTO-JOB,1.0,SMART_OTP,State servant,24000220.0,1,24000220.0,1,24000220.0,1,24000220.0,1,24094220.0,2,48786503.0,17,1329998.47,1312177.4727272727,110,4.375,0,3.0,0.07019110150706456,-1.3191065693846271,0.0,0.0,0.0,0.0,0.13451851179673324,0,0.0
1325900,177830,1,1.0,,,,,Transfer,Outside_bank,2019-10-19,Sat,13,1,197760000.0,69472,58867103112608f5,iOS,222.217.xx.xx (HCM),M,2019-01-18,1986-12-26,0,2019-01-18,BRANCH,1.0,SMS,Businessman,197760000.0,1,197760000.0,1,197760000.0,1,197760000.0,1,197760000.0,1,197760000.0,1,108344672.73833333,136128724.0,4,274.5416666666667,1,5950.0,0.0,-0.9343307067156199,1.0,0.0,0.0,0.0,0.0,0,0.0
1104863,177861,1,0.9273627996444702,,,,,Transfer,Outside_bank,2019-11-24,Sun,11,2,436000000.0,375005,d12cf695708c529b,Web,99.212.xx.xx (HN),M,2019-06-01,1996-08-10,0,2019-06-13,BRANCH,1.0,SMART_OTP,Working,436000000.0,1,437000000.0,2,763000000.0,4,763177776.0,6,925677775.0,8,1097577774.0,15,123813829.61142857,35952087.96226415,53,0.08333333333333333,4,1172.0,0.1746755543482567,-1.5674214536644717,0.0,0.0,0.0,0.0,0.0,0,0.0
1398863,177925,1,1.0,,,,,Transfer,Outside_bank,2019-11-28,Thu,14,1,600000.0,880143,d48e5738b103b3b3,iOS,211.156.xx.xx (HN),M,2019-05-23,1992-05-09,0,2019-05-23,BRANCH,1.0,SMART_OTP,Commercial associate,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,600000.0,1,236068.84875,600000.0,1,189.58333333333334,1,0.0,0.0,-1.3234360955597468,1.0,0.0,0.0,0.0,0.0,0,0.0
657140,178064,1,1.0,,,,,Transfer,Within_bank,2019-11-07,Thu,13,1,200000000.0,599913,065036b0f16068fc,Android,229.228.xx.xx (HN),M,2019-04-09,1976-06-01,0,2019-04-22,BRANCH,1.0,SMS,Working,226800000.0,2,226800000.0,2,226800000.0,2,228000000.0,4,286229000.0,8,520562825.0,21,76011712.95666666,18057724.539568346,139,1.25,1,4774.0,0.13218411683103276,-1.1205533517195283,0.0,0.0,0.0,0.0,0.0,0,0.0
343000,178307,1,0.904278576374054,,,,,Transfer,Within_bank,2019-12-17,Tue,14,1,7000000.0,278505,90631a80b677e844,Android,245.182.xx.xx (HCM),F,2019-03-19,1995-11-26,0,2019-03-27,BRANCH,1.0,SMS,Working,7000000.0,1,7000000.0,1,7000000.0,1,7086760.0,3,8390760.0,9,15155760.0,19,4116112.4910000004,400710.6666666667,75,1.125,1,2975.0,0.14024588151025436,-1.3192992937678565,0.0,0.0,0.0,0.0,0.0,0,0.0
444531,178348,1,0.9501558542251587,,,,,Topup,eWallet,2019-06-05,Wed,0,2,230000.0,NaN,da73c4becfeb5adb,Android,61.155.xx.xx (HCM),F,2019-03-25,1991-06-18,0,2019-05-06,BRANCH,1.0,SMS,Working,530000.0,2,1030000.0,3,7030000.0,5,7030000.0,5,7030000.0,5,13280000.0,12,430618.6011111111,868718.9743589744,78,0.041666666666666664,2,6.0,0.20723205847126724,-1.4405093960262163,0.0,0.0,0.0,0.0,0.0,0,0.0
444581,178348,1,0.9120206832885742,,,,,Transfer,Outside_bank,2019-08-02,Fri,4,1,1500000.0,925502,da73c4becfeb5adb,Android,126.139.xx.xx (CT),F,2019-03-25,1991-06-18,0,2019-05-06,BRANCH,1.0,SMS,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,2670000.0,6,430618.6011111111,868718.9743589744,78,9.708333333333334,1,185.0,0.20723205847126724,-1.4405093960262163,0.0,0.0,0.0,0.0,0.0,0,0.0
444591,178348,1,1.0,,,,,Topup,eWallet,2019-08-06,Tue,0,1,200000.0,NaN,da73c4becfeb5adb,Android,115.194.xx.xx (HCM),F,2019-03-25,1991-06-18,0,2019-05-06,BRANCH,1.0,SMS,Working,200000.0,1,1200000.0,2,5700080.0,4,5830080.0,5,8199080.0,8,9369080.0,13,430618.6011111111,868718.9743589744,78,0.125,3,277.0,0.20723205847126724,-1.4405093960262163,0.0,0.0,0.0,0.0,0.0,0,0.0
1089661,178556,1,0.5748218894004822,,,,,Transfer,Outside_bank,2019-12-24,Tue,17,1,3500000.0,533794,6c7acccec0c66d53,Android,116.75.xx.xx (HP),M,2019-10-07,2000-12-22,0,2019-10-07,BRANCH,1.0,SMART_OTP,Working,3500000.0,1,3550000.0,2,3550000.0,2,3550000.0,2,3550000.0,2,5953000.0,11,184435.12666666668,245448.57142857142,35,0.08333333333333333,1,1872.0,0.0,-1.071822910229896,0.0,0.0,0.0,0.0,0.0,0,0.0
1208958,178696,1,1.0,,,,,Transfer,Within_bank,2019-11-30,Sat,5,1,15000000.0,856714,e7ebbefb9d097ee5,Web,203.199.xx.xx (BD),F,2019-08-27,1998-11-07,1,2019-08-27,BRANCH,1.0,SMART_OTP,State servant,15000000.0,1,15000000.0,1,15345000.0,2,15345000.0,2,16845000.0,5,19219000.0,10,3037381.9299999997,3837282.0512820515,39,0.6666666666666666,2,1761.0,0.0,-0.9842199541285275,0.0,0.0,0.0,0.0,0.0,0,0.0
813508,178782,1,0.5477649569511414,,,,,Transfer,Outside_bank,2019-08-17,Sat,1,1,320000.0,637305,276289dcedcaac46,iOS,141.131.xx.xx (HP),F,2019-08-07,1992-02-26,0,2019-08-07,BRANCH,1.0,SMART_OTP,Working,320000.0,1,320000.0,1,1563000.0,4,3253000.0,7,5153000.0,10,8153000.0,15,97627.526,561650.0,20,0.20833333333333334,4,221.0,0.0,-1.1623254313168874,0.0,0.0,0.0,0.0,0.0,0,0.0
813512,178782,1,1.0,,,,,Transfer,Outside_bank,2019-08-17,Sat,2,1,100000.0,862843,276289dcedcaac46,iOS,196.210.xx.xx (HP),F,2019-08-07,1992-02-26,0,2019-08-07,BRANCH,1.0,SMART_OTP,Working,100000.0,1,420000.0,2,1663000.0,5,3353000.0,8,5253000.0,11,8253000.0,16,97627.526,561650.0,20,0.041666666666666664,5,222.0,0.0,-1.1623254313168874,0.0,0.0,0.0,0.0,0.0,0,0.0
1069581,178892,1,0.9701539874076843,,,,,Transfer,Outside_bank,2019-12-17,Tue,17,1,100000000.0,891585,c6353c87b37ed7c1,Android,184.151.xx.xx (CT),F,2019-07-22,1985-01-01,0,2019-07-27,BRANCH,1.0,SMART_OTP,Unemployed,100000000.0,1,100000000.0,1,100000000.0,1,110000000.0,2,186480000.0,8,510440000.0,28,8210414.751666666,16714831.683168316,101,1.4166666666666667,1,3437.0,0.058166175409404705,-1.295796168409198,0.0,0.0,0.0,0.0,0.37639999999999996,0,0.0
1069580,178892,1,1.0,,,,,Transfer,Outside_bank,2019-12-18,Wed,10,1,100000000.0,313333,c6353c87b37ed7c1,Android,47.141.xx.xx (HN),F,2019-07-22,1985-01-01,0,2019-07-27,BRANCH,1.0,SMART_OTP,Unemployed,100000000.0,1,100000000.0,1,238000000.0,4,238000000.0,4,324480000.0,11,648440000.0,31,8210414.751666666,16714831.683168316,101,0.625,4,3454.0,0.058166175409404705,-1.295796168409198,0.0,0.0,0.0,0.0,0.37639999999999996,0,0.0
1392882,178968,1,0.756525456905365,,,,,Transfer,Outside_bank,2019-08-27,Tue,15,2,29900000.0,944525,8a1a4ce4c4def616,Android,193.246.xx.xx (DN),F,2019-08-27,1993-02-12,0,2019-08-27,BRANCH,1.0,SMART_OTP,Working,29900000.0,1,29900000.0,1,29900000.0,1,29900000.0,1,29900000.0,1,29900000.0,1,212670.106,29900000.0,1,0.625,1,0.0,0.0,-1.1659625776951772,1.0,0.0,0.0,0.0,0.0,0,0.0
581580,179223,1,1.0,,,,,Transfer,Outside_bank,2019-04-09,Tue,0,1,35000000.0,528930,00710284e43fbbb7,iOS,7.243.xx.xx (DN),M,2019-03-26,1990-03-16,0,2019-04-08,BRANCH,0.0,SMART_OTP,Commercial associate,35000000.0,1,35000000.0,1,35000000.0,1,35000000.0,1,35000000.0,1,35000000.0,1,8796435.963333333,7723076.923076923,13,1.0,1,12.0,0.0,-0.9900548434421508,1.0,0.0,0.0,0.0,0.04769670329670328,0,0.0
581590,179223,1,1.0,,,,,Transfer,Outside_bank,2019-04-10,Wed,0,1,34000000.0,304791,00710284e43fbbb7,iOS,150.22.xx.xx (DN),M,2019-03-26,1990-03-16,0,2019-04-08,BRANCH,0.0,SMART_OTP,Commercial associate,34000000.0,1,34000000.0,1,70000000.0,3,70000000.0,3,70000000.0,3,70000000.0,3,8796435.963333333,7723076.923076923,13,0.7083333333333334,3,36.0,0.0,-0.9900548434421508,0.0,0.0,0.0,0.0,0.04769670329670328,0,0.0
1153264,179228,1,0.8034487366676331,,,,,Transfer,Outside_bank,2019-10-22,Tue,18,1,8900000.0,494394,91c9f5f19d04a8c3,iOS,155.13.xx.xx (TH),F,2019-08-19,1990-08-29,0,2019-08-19,BRANCH,0.0,SMART_OTP,Businessman,8900000.0,1,8900000.0,1,8900000.0,1,8900000.0,1,8900000.0,1,8900000.0,1,609954.838,8063818.181818182,11,64.75,1,0.0,0.0,-1.1796483000027047,1.0,0.0,0.0,0.0,0.0,0,0.0
287041,179258,1,0.8462234139442444,,,,,Transfer,Outside_bank,2019-06-11,Tue,9,1,11350000.0,350067,64481a27c63aa5b9,Android,98.27.xx.xx (HP),M,2019-01-03,1993-10-09,0,2019-04-23,BRANCH,1.0,SMART_OTP,Working,11350000.0,1,11350000.0,1,11350000.0,1,11350000.0,1,11350000.0,1,14280000.0,12,16567422.638333334,341835.28,125,7.75,1,1174.0,0.11347577229833923,-1.2379740342476526,0.0,0.0,0.0,0.0,0.0,0,0.0
287094,179258,1,0.6249513626098633,,,,,Topup,eWallet,2019-08-01,Thu,0,2,950000.0,NaN,64481a27c63aa5b9,Android,100.105.xx.xx (HP),M,2019-01-03,1993-10-09,0,2019-04-23,BRANCH,1.0,SMART_OTP,Working,950000.0,1,950000.0,1,950000.0,1,1150000.0,2,1150000.0,2,2640000.0,10,16567422.638333334,341835.28,125,1.1666666666666667,0,2389.0,0.11347577229833923,-1.2379740342476526,0.0,0.0,0.0,0.0,0.0,0,0.0
287047,179258,1,0.6372737288475037,,,,,Topup,eWallet,2019-11-08,Fri,0,1,95600.0,NaN,64481a27c63aa5b9,Android,123.118.xx.xx (HP),M,2019-01-03,1993-10-09,0,2019-04-23,BRANCH,1.0,SMART_OTP,Working,95600.0,1,2095600.0,2,2595600.0,3,2595600.0,3,2961100.0,7,6773200.0,18,16567422.638333334,341835.28,125,0.125,2,4765.0,0.11347577229833923,-1.2379740342476526,0.0,0.0,0.0,0.0,0.0,0,0.0
1417764,179552,1,1.0,,,,,Transfer,Outside_bank,2019-12-12,Thu,13,1,13710681.0,682386,55630e8e71bff2b3,iOS,135.21.xx.xx (BD),F,2019-08-31,1987-01-01,0,2019-08-31,BRANCH,0.0,SMART_OTP,State servant,13710681.0,1,13710681.0,1,13710681.0,1,13710681.0,1,13710681.0,1,13710681.0,1,498120.40249999997,13710681.0,1,103.54166666666667,1,1678.0,0.0,-1.1568262063368413,1.0,0.0,0.0,0.0,0.0,0,0.0
1262147,179632,1,1.0,,,,,Payment,Insurance_payment,2019-09-25,Wed,10,1,15153400.0,NaN,0ba0875b28e0d5f2,Android,56.160.xx.xx (HCM),F,2019-02-20,1977-03-22,0,2019-02-20,BRANCH,1.0,SMART_OTP,Working,15153400.0,1,15153400.0,1,15153400.0,1,15153400.0,1,15153400.0,1,15153400.0,1,822704.35,1700200.0,17,217.41666666666666,0,4363.0,0.0,-0.8189949865828099,1.0,0.0,0.0,0.0,0.0,0,0.0
1398789,179696,1,0.6096301674842834,,,,,Transfer,Outside_bank,2019-11-29,Fri,21,1,29000000.0,554579,a2317913550c9c96,Android,42.217.xx.xx (HN),M,2019-07-10,1983-12-07,0,2019-09-23,AUTO-JOB,0.0,SMART_OTP,State servant,29000000.0,1,29000000.0,1,29000000.0,1,29000000.0,1,29000000.0,1,29000000.0,1,2702472.4524999997,24500000.0,2,67.875,1,1608.0,0.0,-0.9721713780384706,1.0,0.0,0.0,0.0,0.14677016877637128,0,0.0
1405770,180081,1,0.7202708125114441,,,,,Transfer,Within_bank,2019-09-28,Sat,4,1,3000000.0,904377,0e105faee25c16ff,iOS,56.72.xx.xx (HN),M,2019-08-20,1992-08-16,0,2019-08-20,BRANCH,1.0,SMART_OTP,Commercial associate,3000000.0,1,3000000.0,1,3000000.0,1,3000000.0,1,3950000.0,2,4950000.0,3,479245.50800000003,1185714.2857142857,7,4.166666666666667,1,692.0,0.0,-1.3826153761210296,0.0,0.0,0.0,0.0,0.0,0,0.0
1364063,180148,1,0.9449084401130676,,,,,Transfer,Within_bank,2019-10-17,Thu,15,1,140600000.0,986173,a1b5fb042ccccce7,iOS,119.253.xx.xx (HN),F,2019-07-15,1995-05-10,0,2019-10-17,BRANCH,0.0,SMART_OTP,Commercial associate,140600000.0,1,140600000.0,1,140600000.0,1,140600000.0,1,140600000.0,1,140600000.0,1,277870.82166666666,140600000.0,1,0.625,1,4.0,0.0,-1.4555468576275452,1.0,0.0,0.0,0.0,0.0,0,0.0
966194,180176,1,0.8163451552391052,,,,,Transfer,Outside_bank,2019-07-17,Wed,0,1,3500000.0,513565,16235a1399eb063a,Android,162.131.xx.xx (HCM),F,2019-02-18,1978-06-16,0,2019-02-18,BRANCH,1.0,SMART_OTP,Working,3500000.0,1,3500000.0,1,3500000.0,1,3500000.0,1,3500000.0,1,7700000.0,3,6221082.668181818,3235810.810810811,37,15.916666666666666,1,1979.0,0.0,-1.0656466137304668,1.0,0.0,0.0,0.0,0.0,0,0.0
1276543,180362,1,1.0,,,,,Payment,Credit_card_repayment,2019-12-09,Mon,15,1,57000000.0,NaN,ec9bb7fa2c2af48c,iOS,223.57.xx.xx (TH),M,2019-05-16,1984-05-01,0,2019-05-16,BRANCH,1.0,SMART_OTP,Businessman,57000000.0,1,57000000.0,1,57050000.0,2,57050000.0,2,57050000.0,2,59170100.0,12,1605309.21,3630551.0,17,0.7083333333333334,0,457.0,0.0,-1.3948443466490243,0.0,0.0,0.0,0.0,0.08803461538461539,1,0.0
1352995,180468,1,0.6752879619598389,,,,,Payment,Credit_card_repayment,2019-05-08,Wed,11,1,25000000.0,NaN,3f8147772f72e308,Android,155.71.xx.xx (DN),M,2019-03-20,1989-09-29,0,2019-05-07,BRANCH,0.0,SMS,Businessman,25000000.0,1,25000000.0,1,25000000.0,1,25000000.0,1,25000000.0,1,25000000.0,1,8162585.9325,7385722.25,12,1.4583333333333333,0,1.0,0.0,-1.0685847101365846,1.0,0.0,0.0,0.0,0.3446625,0,0.0
1303157,180476,1,1.0,,,,,Payment,Credit_card_repayment,2019-12-24,Tue,21,1,6050000.0,NaN,a9c750f3a1e82d79,iOS,87.10.xx.xx (DN),M,2019-05-31,1994-06-20,0,2019-06-07,AUTO-JOB,0.0,SMART_OTP,Businessman,6050000.0,1,6050000.0,1,6050000.0,1,6050000.0,1,6270000.0,3,7398040.0,11,613849.1066666667,590800.6086956522,23,2.375,0,4803.0,0.0,-1.0300614518175837,0.0,0.0,0.0,0.0,0.45799600000000007,0,0.0
1097770,180824,1,1.0,,,,,Transfer,Outside_bank,2019-11-26,Tue,16,1,34000000.0,231648,f7814ed5f7bf7557,Android,210.108.xx.xx (HCM),F,2019-05-08,1997-05-22,0,2019-05-08,BRANCH,1.0,SMS,State servant,34000000.0,1,34000000.0,1,34000000.0,1,34000000.0,1,35500000.0,2,37500000.0,8,823504.94375,1398454.5454545454,33,5.208333333333333,1,4849.0,0.0,-1.2128365396288796,0.0,0.0,0.0,0.0,0.0,0,0.0
831470,180920,1,0.8538175225257874,,,,,Transfer,Outside_bank,2019-11-13,Wed,3,1,5243000.0,82527,48479d629f079846,iOS,76.162.xx.xx (HN),M,2019-07-13,1992-02-05,0,2019-07-13,BRANCH,1.0,SMART_OTP,Unemployed,5243000.0,1,5243000.0,1,6643000.0,2,6643000.0,2,10843000.0,5,25614000.0,19,3575397.465,1175543.2098765431,81,0.6666666666666666,2,999.0,0.15736472632778148,-1.2255426411085444,0.0,0.0,0.0,0.0,0.0,0,0.0
1403333,180998,1,1.0,,,,,Payment,Credit_card_repayment,2019-12-30,Mon,14,1,39321406.0,NaN,097bf46ab4c66fb1,iOS,52.103.xx.xx (DN),M,2019-11-15,1989-02-10,0,2019-11-15,BRANCH,1.0,SMART_OTP,Commercial associate,39321406.0,1,39321406.0,1,39321406.0,1,39321406.0,1,39321406.0,1,39321406.0,1,84631.53,39321406.0,1,45.583333333333336,0,1071.0,0.0,-1.1246760468514134,1.0,0.0,0.0,0.0,0.3220615384615385,0,0.0
1213590,181055,1,0.7395245432853699,,,,,Transfer,Outside_bank,2019-10-27,Sun,0,1,1500000.0,387446,3fe62d0c879411b7,iOS,102.197.xx.xx (HN),M,2019-10-19,1989-12-06,0,2019-10-19,BRANCH,1.0,SMART_OTP,Working,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,1500000.0,1,2280008.5166666666,5254583.333333333,12,8.0,1,182.0,0.0,-1.1687401612491646,1.0,0.0,0.0,0.0,0.0,0,0.0
735309,181096,1,1.0,,,,,Transfer,Outside_bank,2019-10-16,Wed,19,1,23500000.0,365812,2efa4d708402a206,iOS,154.41.xx.xx (TH),M,2019-06-07,1995-12-11,0,2019-06-07,BRANCH,0.0,SMART_OTP,State servant,23500000.0,1,23500000.0,1,23700000.0,2,26700000.0,4,27120000.0,6,36580000.0,16,3845742.782857143,1386236.5192307692,104,0.375,1,2987.0,0.2718549712571453,-1.2571776138297297,0.0,0.0,0.0,0.0,0.27537333333333336,0,0.0
735310,181096,1,0.8360541462898254,,,,,Payment,Credit_card_repayment,2019-10-24,Thu,16,1,15031800.0,NaN,2efa4d708402a206,iOS,78.2.xx.xx (TH),M,2019-06-07,1995-12-11,0,2019-06-07,BRANCH,0.0,SMART_OTP,State servant,15381800.0,2,15381800.0,2,15381800.0,2,15381800.0,2,20431800.0,4,64691800.0,19,3845742.782857143,1386236.5192307692,104,0.0,1,3176.0,0.2718549712571453,-1.2571776138297297,0.0,0.0,0.0,0.0,0.27537333333333336,0,0.0
735265,181096,1,0.6541080474853516,,,,,Payment,Credit_card_repayment,2019-10-25,Fri,19,1,14587000.0,NaN,2efa4d708402a206,iOS,70.168.xx.xx (TH),M,2019-06-07,1995-12-11,0,2019-06-07,BRANCH,0.0,SMART_OTP,State servant,14587000.0,1,14587000.0,1,14637000.0,2,30018800.0,4,35068800.0,6,79328800.0,21,3845742.782857143,1386236.5192307692,104,0.25,0,3203.0,0.2718549712571453,-1.2571776138297297,0.0,0.0,0.0,0.0,0.27537333333333336,0,0.0
1129829,181146,1,0.5628542304039001,,,,,Transfer,Outside_bank,2019-12-04,Wed,1,1,2500000.0,701647,e380dcc8d74a99a9,iOS,83.56.xx.xx (HCM),F,2019-10-15,1995-06-26,0,2019-10-15,BRANCH,0.0,SMART_OTP,Working,2500000.0,1,2500000.0,1,2550000.0,2,2550000.0,2,9700000.0,8,22084000.0,26,66302494.26666667,1388578.9473684211,57,0.16666666666666666,1,1186.0,0.18085159395732192,-1.0882770851717145,0.0,0.0,0.0,0.0,0.0,0,0.0
760207,181164,1,1.0,,,,,Transfer,Outside_bank,2019-10-16,Wed,10,1,200000000.0,570518,781e5e6646ec9df6,iOS,36.46.xx.xx (HN),M,2019-05-23,1990-02-25,0,2019-05-27,BRANCH,0.0,SMART_OTP,Working,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,203000000.0,2,208883754.0,10,21261996.02,5610195.6022727275,88,5.541666666666667,1,3403.0,0.15852843772278336,-1.2696605959908835,0.0,0.0,0.0,0.0,0.0,0,0.0
1416911,181179,1,1.0,,,,,Transfer,Outside_bank,2019-12-24,Tue,11,1,20000000.0,347641,c1ba8d9ceee3636e,iOS,27.158.xx.xx (DN),F,2019-07-04,1981-11-16,0,2019-07-17,BRANCH,1.0,SMART_OTP,Commercial associate,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,20000000.0,1,9488784.01,20000000.0,1,160.45833333333334,1,999.0,0.0,-1.1522182871225162,1.0,0.0,0.0,0.0,0.0,0,0.0
863047,181260,1,1.0,,,,,Transfer,Outside_bank,2019-08-23,Fri,11,3,168035000.0,316974,e1c715d970c9f7c7,iOS,253.233.xx.xx (NA),M,2019-07-02,1988-02-19,0,2019-07-04,BRANCH,1.0,SMART_OTP,Businessman,168035000.0,1,168035000.0,1,168035000.0,1,178733000.0,3,253706000.0,11,614900000.0,31,25908725.396666665,13747246.210526315,114,1.0833333333333333,1,999.0,0.11958263746381007,-1.2275490435379537,0.0,0.0,0.0,0.0,0.0,0,0.0
1365082,181396,1,0.9681735634803772,,,,,Payment,Credit_card_repayment,2019-12-11,Wed,0,1,5000000.0,NaN,4e10499f3deee634,iOS,229.230.xx.xx (HN),M,2019-09-23,1994-05-09,0,2019-09-24,AUTO-JOB,0.0,SMART_OTP,Working,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,15485341.0,3,104798.68999999999,4806567.833333333,6,16.333333333333332,0,1855.0,0.0,-1.31937418442375,0.0,0.0,0.0,0.0,0.18353571428571436,0,0.0
1023780,181424,1,0.9915196299552917,,,,,Transfer,Outside_bank,2019-10-22,Tue,15,1,4000000.0,228007,f35153b6702bb23a,Android,38.123.xx.xx (HN),F,2019-09-17,1961-02-11,0,2019-09-17,BRANCH,0.0,SMART_OTP,Pensioner,4000000.0,1,4000000.0,1,4000000.0,1,4000000.0,1,4000000.0,1,4530000.0,9,290521.295,338666.6666666667,15,23.291666666666668,1,845.0,0.0,-1.1036578216272115,0.0,0.0,0.0,0.0,0.0,0,0.0
1393081,181463,1,1.0,,,,,Transfer,Outside_bank,2019-09-04,Wed,16,1,40000000.0,356777,3e8dc71da4ded7b5,iOS,252.191.xx.xx (HCM),F,2019-02-23,1976-02-09,0,2019-09-04,BRANCH,0.0,SMART_OTP,Commercial associate,40000000.0,1,40000000.0,1,40000000.0,1,40000000.0,1,40000000.0,1,40000000.0,1,19825.364285714284,40000000.0,1,0.6666666666666666,1,0.0,0.0,-1.3430051789627904,1.0,0.0,0.0,0.0,0.0,0,0.0
1251780,181662,1,0.9608304500579834,,,,,Transfer,Within_bank,2019-12-03,Tue,10,1,27000000.0,43109,c07f6f266c6341a8,Android,32.81.xx.xx (HCM),F,2019-10-14,1990-05-17,0,2019-10-14,BRANCH,1.0,SMART_OTP,Working,27000000.0,1,27000000.0,1,29025000.0,4,29025000.0,4,30685000.0,8,46610000.0,16,6394522.8133333335,1517514.1025641025,39,0.6666666666666666,4,1196.0,0.0,-1.2582133757243508,0.0,0.0,0.0,0.0,0.0,0,0.0
195780,181716,1,0.6375837922096252,,,,,Transfer,Outside_bank,2019-07-19,Fri,13,1,5000000.0,284283,0bfa3b36c9dc9ed2,iOS,185.176.xx.xx (HN),M,2019-03-14,1994-01-01,0,2019-04-05,BRANCH,1.0,SMS,Commercial associate,5000000.0,1,5000000.0,1,5000000.0,1,5320000.0,4,5320000.0,4,8555500.0,16,10611600.834444443,341244.6153846154,169,1.0833333333333333,1,2519.0,0.1640287084585005,-1.4541480983967456,0.0,0.0,0.0,0.0,0.0,0,0.0
