TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
818247,921,1,0.8820959329605103,"Flagged due to: transaction amount is 13.6x higher than historical average, and transaction amount covers 19.8x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 97.2%).","TRANS_AMOUNT_Z_SCORE (+2.8083), BALANCE_COVERAGE_RATIO (+1.1655), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3493)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4501), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2467), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2223)","TRANS_AMOUNT: 18,840,000.00 -> 13,470,099.79 (-5,369,900.21)",Transfer,Outside_bank,2019-12-27,Fri,13,1,18840000.0,338235,Android,233.101.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,19340000.0,2,19890000.0,4,953659.868888889,1383250.0,32,2.4166666666666665,1,999.0,LOGIN_FINGER,0.3953487452677336,43.0,0.402341092616018,-1.2757411228936448
1344536,939,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 68.21), and long inactivity period (87.9 days since last transaction), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%).","DAYS_AMOUNT_COMBINED (+3.4164), DAYS_SINCE_LAST_TRANS (+1.1185), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4038)","TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.2057), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1776), VELOCITY_RATIO_AMOUNT_7D_VS_30D × DAYS_AMOUNT_COMBINED (+0.1155)","TRANS_AMOUNT: 4,000,000.00 -> 3,830,238.34 (-169,761.66)",Transfer,Outside_bank,2019-12-05,Thu,19,1,4000000.0,199995,Android,1.128.xx.xx (TH),M,2019-06-19,1991-08-11,0,2019-06-19,BRANCH,1,SMART_OTP,Working,4000000.0,1,4000000.0,1,4000000.0,1,4000000.0,1,4000000.0,1,4000000.0,1,3847040.86,1280000.0,16,87.875,1,1232.0,LOGIN,0.0,40.0,0.38608497032505074,-1.0136135246170206
359298,967,1,0.6379569172859192,"Flagged due to: transaction amount is 7.7x higher than historical average, and transaction amount is 11.0x higher than 30-day average transaction size, and transaction amount covers 5.1x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+1.5978), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.4353), BALANCE_COVERAGE_RATIO (+0.8492)","VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3379), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3001), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2460)","TRANS_AMOUNT: 40,000,000.00 -> 36,243,209.84 (-3,756,790.16)",Transfer,Outside_bank,2019-08-06,Tue,15,1,40000000.0,814606,Android,139.239.xx.xx (HCM),M,2019-04-08,1988-11-05,0,2019-04-08,BRANCH,1,SMS,Commercial associate,40000000.0,1,40000000.0,1,40200000.0,2,40300000.0,3,41500000.0,5,94236000.0,26,7819233.095555555,5161728.0,125,0.16666666666666666,1,2189.0,LOGIN,0.0,76.0,0.12684775598101508,-1.0844558166761014
359346,967,1,0.8272998332977295,"Flagged due to: transaction amount is 9.7x higher than historical average, and transaction amount is 7.3x higher than 30-day average transaction size, and transaction amount covers 6.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.5417), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2173), BALANCE_COVERAGE_RATIO (+0.8594)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3778), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3161), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3096)","TRANS_AMOUNT: 50,000,000.00 -> 42,104,768.75 (-7,895,231.25)",Transfer,Outside_bank,2019-09-20,Fri,10,1,50000000.0,50420,Android,154.37.xx.xx (HCM),M,2019-04-08,1988-11-05,0,2019-04-08,BRANCH,1,SMS,Commercial associate,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50500000.0,5,116620000.0,17,7819233.095555555,5161728.0,125,3.6666666666666665,1,3264.0,LOGIN,0.0,107.0,0.12684775598101508,-1.0844558166761014
359333,967,1,0.7332276701927185,"Flagged due to: transaction amount is 9.7x higher than historical average, and transaction amount is 6.0x higher than 30-day average transaction size, and transaction amount covers 6.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.5122), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9612), BALANCE_COVERAGE_RATIO (+0.8587)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3161), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2927), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1942)","TRANS_AMOUNT: 50,000,000.00 -> 44,391,918.18 (-5,608,081.82)",Transfer,Outside_bank,2019-10-11,Fri,12,1,50000000.0,109189,Android,129.209.xx.xx (HCM),M,2019-04-08,1988-11-05,0,2019-04-08,BRANCH,1,SMS,Commercial associate,50000000.0,1,50000000.0,1,50100000.0,2,50100000.0,2,50200000.0,3,116500000.0,14,7819233.095555555,5161728.0,125,0.7083333333333334,1,3770.0,LOGIN,0.0,124.0,0.12684775598101508,-1.0844558166761014
639393,993,1,1.0,"Flagged due to: transaction amount is 23.0x higher than historical average, and transaction amount covers 57.6x monthly average balance, and transaction amount is 8.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+3.0729), BALANCE_COVERAGE_RATIO (+2.3917), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9677)","VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.4357), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3862), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3348)","TRANS_AMOUNT: 40,000,000.00 -> 12,192,039.49 (-27,807,960.51)",Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,NaN,Android,251.71.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,45226747.0,9,693916.224,1736383.142857143,42,0.0,0,311.0,LOGIN,0.4609928751068883,141.0,0.347124829462778,-1.2768835070351365
118039,1033,1,0.8720272779464722,"Flagged due to: transaction amount is 8.7x higher than historical average, and transaction amount covers 16.4x monthly average balance, and transaction amount is 5.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+1.8819), BALANCE_COVERAGE_RATIO (+1.1476), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4099)","TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.4173), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2329), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2199)","TRANS_AMOUNT: 10,000,000.00 -> 9,126,214.98 (-873,785.02)",Transfer,Outside_bank,2019-07-25,Thu,9,1,10000000.0,186257,Web,178.33.xx.xx (HN),F,2019-02-20,1981-02-07,0,2019-02-20,BRANCH,1,SMART_OTP,Working,10550000.0,2,10550000.0,2,10550000.0,2,10550000.0,2,10550000.0,2,14050000.0,7,608001.1390909092,1148933.4347826086,69,14.875,1,2390.0,LOGIN_FINGER,0.48106058783861416,264.0,0.12603061643221852,-1.1316603329547126
980273,1055,1,0.7625037431716919,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and transaction amount covers 3.8x monthly average balance, and transaction amount is 4.3x higher than 30-day average transaction size.","TRANS_HOUR (+3.6094), BALANCE_COVERAGE_RATIO (+0.3477), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3128)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2442), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.1926), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.1803)","TRANS_AMOUNT: 900,000.00 -> 714,672.66 (-185,327.34)",Transfer,Outside_bank,2019-12-19,Thu,0,4,900000.0,789184,iOS,225.236.xx.xx (NA),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,900000.0,1,1000000.0,2,1500000.0,6,3100000.0,13,8484000.0,34,24283000.0,117,234295.43000000002,241206.76691729322,266,0.08333333333333333,6,1767.0,LOGIN,0.021917807618690204,365.0,0.12533806997742247,-1.1207954554043411
980183,1055,1,0.9053260087966919,"Flagged due to: transaction amount is 9.5x higher than historical average, and transaction amount is 8.9x higher than 30-day average transaction size, and transaction amount covers 9.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.6559), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.2964), BALANCE_COVERAGE_RATIO (+0.9181)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3778), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3481), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3077)","TRANS_AMOUNT: 2,300,000.00 -> 1,967,549.61 (-332,450.39)",Transfer,Within_bank,2019-12-26,Thu,17,1,2300000.0,758123,iOS,122.79.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,2400000.0,2,2400000.0,2,2400000.0,2,2400000.0,2,7600000.0,16,30703000.0,119,234295.43000000002,241206.76691729322,266,0.0,2,1952.0,LOGIN,0.020460357532983184,391.0,0.12533806997742247,-1.1207954554043411
980215,1055,1,1.0,"Flagged due to: transaction amount is 13.7x higher than historical average, and transaction amount is 11.5x higher than 30-day average transaction size, and transaction amount covers 14.1x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.2946), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.5307), BALANCE_COVERAGE_RATIO (+1.0946)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.4936), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4166), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3379)","TRANS_AMOUNT: 3,300,000.00 -> 1,967,548.08 (-1,332,451.92)",Transfer,Outside_bank,2019-12-28,Sat,18,2,3300000.0,349300,iOS,91.80.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,3300000.0,1,3300000.0,1,3300000.0,1,4000000.0,7,11600000.0,23,32503000.0,113,234295.43000000002,241206.76691729322,266,1.0416666666666667,1,2001.0,LOGIN,0.019999999500000015,400.0,0.12533806997742247,-1.1207954554043411
206846,1101,1,1.0,"Flagged due to: transaction amount is 7.5x higher than historical average, and transaction amount is 12.2x higher than 30-day average transaction size, and transaction amount covers 13.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+1.7203), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.5514), BALANCE_COVERAGE_RATIO (+1.0908)","VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3405), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2915), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2716)","TRANS_AMOUNT: 99,000,000.00 -> 84,748,337.75 (-14,251,662.25)",Transfer,Within_bank,2019-09-03,Tue,10,1,99000000.0,595713,Android,111.33.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,99000000.0,1,99000000.0,1,99000000.0,1,106650000.0,2,108150000.0,3,154595000.0,19,7364031.087777778,13236356.585798817,169,1.7083333333333333,1,4106.0,LOGIN,0.4911504207455566,226.0,0.03316413390985802,-1.2861392070344557
206936,1101,1,1.0,"Flagged due to: transaction amount is 10.2x higher than historical average, and transaction amount is 12.6x higher than 30-day average transaction size, and transaction amount covers 18.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.3063), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.6756), BALANCE_COVERAGE_RATIO (+1.2600)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5193), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4145), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3313)","TRANS_AMOUNT: 135,340,000.00 -> 73,482,551.08 (-61,857,448.92)",Transfer,Within_bank,2019-10-28,Mon,15,2,135340000.0,85511,Android,28.61.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,135340000.0,1,135340000.0,1,135340000.0,1,135340000.0,1,143340000.0,2,203640000.0,19,7364031.087777778,13236356.585798817,169,3.0833333333333335,1,5431.0,LOGIN_FINGER,0.47435895915516163,312.0,0.03316413390985802,-1.2861392070344557
206992,1101,1,1.0,"Flagged due to: transaction amount is 9.9x higher than historical average, and transaction amount covers 17.8x monthly average balance, and recent security credential modification (5766.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+2.9718), BALANCE_COVERAGE_RATIO (+1.2279), HOURS_SINCE_SEC_EVENT (+0.4952)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4520), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2461), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2185)","TRANS_AMOUNT: 131,000,000.00 -> 107,970,407.49 (-23,029,592.51)",Transfer,Within_bank,2019-11-11,Mon,14,1,131000000.0,421650,Android,45.219.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,131700000.0,2,131700000.0,2,131700000.0,2,131700000.0,2,185668000.0,6,484668000.0,19,7364031.087777778,13236356.585798817,169,0.0,2,5766.0,LOGIN,0.47546010811472067,326.0,0.03316413390985802,-1.2861392070344557
206995,1101,1,0.8893183469772339,"Flagged due to: transaction amount is 10.7x higher than historical average, and transaction amount covers 19.3x monthly average balance, and recent security credential modification (5959.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+2.9868), BALANCE_COVERAGE_RATIO (+1.2456), HOURS_SINCE_SEC_EVENT (+0.4923)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4520), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2461), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2224)","TRANS_AMOUNT: 142,000,000.00 -> 128,895,778.66 (-13,104,221.34)",Transfer,Within_bank,2019-11-19,Tue,15,1,142000000.0,879329,Android,162.163.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,142000000.0,1,142000000.0,1,142000000.0,1,142000000.0,1,343900000.0,7,814868000.0,22,7364031.087777778,13236356.585798817,169,2.8333333333333335,1,5959.0,LOGIN,0.4768785989341446,346.0,0.03316413390985802,-1.2861392070344557
206900,1101,1,0.9383389353752136,"Flagged due to: transaction amount is 8.9x higher than historical average, and transaction amount covers 16.1x monthly average balance, and recent security credential modification (6511.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+2.4548), BALANCE_COVERAGE_RATIO (+1.1222), HOURS_SINCE_SEC_EVENT (+0.7725)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3431), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2461), HOURS_SINCE_SEC_EVENT × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2344)","TRANS_AMOUNT: 118,200,000.00 -> 101,980,438.04 (-16,219,561.96)",Transfer,Within_bank,2019-12-12,Thu,15,2,118200000.0,849837,Android,225.213.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,118200000.0,1,118200000.0,1,118700000.0,3,118700000.0,3,205800000.0,5,825182392.0,34,7364031.087777778,13236356.585798817,169,0.8333333333333334,2,6511.0,LOGIN_FINGER,0.47715734829549883,394.0,0.03316413390985802,-1.2861392070344557
206902,1101,1,0.8633033037185669,"Flagged due to: transaction amount is 7.4x higher than historical average, and transaction amount covers 13.2x monthly average balance, and recent security credential modification (6870.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+1.6171), BALANCE_COVERAGE_RATIO (+1.0777), HOURS_SINCE_SEC_EVENT (+0.8777)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2911), HOURS_SINCE_SEC_EVENT × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2344), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1848)","TRANS_AMOUNT: 97,300,000.00 -> 90,592,214.97 (-6,707,785.03)",Transfer,Within_bank,2019-12-27,Fri,14,2,97300000.0,326400,Android,180.16.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,97300000.0,1,97300000.0,1,97350000.0,2,98000000.0,3,104000000.0,4,500437000.0,25,7364031.087777778,13236356.585798817,169,0.875,1,6870.0,LOGIN,0.4778325005459976,406.0,0.03316413390985802,-1.2861392070344557
206876,1101,1,0.9701309204101562,"Flagged due to: transaction amount is 9.2x higher than historical average, and transaction amount covers 16.5x monthly average balance, and recent security credential modification (6967.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+2.3316), BALANCE_COVERAGE_RATIO (+1.1276), HOURS_SINCE_SEC_EVENT (+0.8002)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3431), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2337), HOURS_SINCE_SEC_EVENT × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.1585)","TRANS_AMOUNT: 121,150,000.00 -> 107,076,706.27 (-14,073,293.73)",Transfer,Within_bank,2019-12-31,Tue,15,2,121150000.0,734927,Android,177.109.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,121150000.0,1,121150000.0,1,121150000.0,1,121150000.0,1,219236000.0,5,538696000.0,21,7364031.087777778,13236356.585798817,169,3.7916666666666665,1,6967.0,LOGIN,0.47804876882807884,410.0,0.03316413390985802,-1.2861392070344557
596289,1129,1,0.9004005193710327,"Flagged due to: transaction amount is 9.8x higher than historical average, and transaction amount covers 7.4x monthly average balance, and transaction amount is 6.1x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.9790), BALANCE_COVERAGE_RATIO (+0.9035), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.7899)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3968), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2927), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2224)","TRANS_AMOUNT: 50,000,000.00 -> 41,755,628.59 (-8,244,371.41)",Transfer,Outside_bank,2019-10-24,Thu,15,1,50000000.0,560021,Android,186.130.xx.xx (HN),M,2019-05-15,1985-09-05,1,2019-05-15,BRANCH,1,SMS,Working,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,52000000.0,2,66106291.0,8,6751559.827500001,5118926.484848484,66,2.875,1,3676.0,LOGIN,0.0,68.0,0.09307547650272915,-1.1271101421002458
596302,1129,1,1.0,"Flagged due to: transaction amount is 9.8x higher than historical average, and transaction amount is 7.4x higher than 30-day average transaction size, and transaction amount covers 7.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.0440), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.3071), BALANCE_COVERAGE_RATIO (+0.8910)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3968), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3906), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3373)","TRANS_AMOUNT: 50,000,000.00 -> 41,755,628.59 (-8,244,371.41)",Transfer,Within_bank,2019-12-21,Sat,10,1,50000000.0,932400,Android,87.140.xx.xx (HN),M,2019-05-15,1985-09-05,1,2019-05-15,BRANCH,1,SMS,Working,50000000.0,1,50000000.0,1,51000000.0,2,51000000.0,2,52810000.0,4,95130995.0,14,6751559.827500001,5118926.484848484,66,0.625,2,5063.0,LOGIN,0.0,120.0,0.09307547650272915,-1.1271101421002458
1058130,1134,1,0.9632248282432556,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and sudden 7d spending volume spike relative to 30 days (ratio: 100.0%), and transaction amount covers 4.8x monthly average balance.","TRANS_HOUR (+3.4551), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.6499), BALANCE_COVERAGE_RATIO (+0.3233)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.5349), TRANS_HOUR × BALANCE_COVERAGE_RATIO (-0.3732), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.2048)","TRANS_AMOUNT: 1,200,000.00 -> 423,972.70 (-776,027.30)",Transfer,Within_bank,2019-10-06,Sun,3,2,1200000.0,313089,iOS,150.207.xx.xx (HN),F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,State servant,1200000.0,1,1200000.0,1,3700000.0,5,4800000.0,6,7160000.0,15,7160000.0,15,249832.7925,757183.5443037974,158,0.375,5,249.0,LOGIN,0.03636362975206731,55.0,0.19922175499751246,-1.1040446270751032
1058139,1134,1,0.8710038065910339,"Flagged due to: transaction amount is 8.6x higher than historical average, and transaction amount covers 26.0x monthly average balance, and transaction amount is 6.9x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.6484), BALANCE_COVERAGE_RATIO (+1.2459), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1544)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.3778), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3099), VELOCITY_RATIO_AMOUNT_7D_VS_30D × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2695)","TRANS_AMOUNT: 6,500,000.00 -> 6,176,424.50 (-323,575.50)",Transfer,Outside_bank,2019-10-28,Mon,11,4,6500000.0,853537,iOS,201.14.xx.xx (HN),F,2019-09-25,1998-08-28,0,2019-09-25,BRANCH,1,SMART_OTP,State servant,6500000.0,1,7500000.0,2,14500000.0,8,14500000.0,8,22700000.0,16,62359000.0,66,249832.7925,757183.5443037974,158,0.125,7,785.0,LOGIN,0.014705881271626376,136.0,0.19922175499751246,-1.1040446270751032
1019681,1193,1,0.5808833241462708,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 59.16), and transaction amount covers 25.6x monthly average balance, and sudden 7d spending volume spike relative to 30 days (ratio: 98.1%).","DAYS_AMOUNT_COMBINED (+1.5927), BALANCE_COVERAGE_RATIO (+1.2067), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.3969)","BALANCE_COVERAGE_RATIO × DAYS_AMOUNT_COMBINED (+0.3616), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.2739), TRANS_HOUR × DAYS_AMOUNT_COMBINED (+0.1364)","TRANS_AMOUNT: 210,000,000.00 -> 187,660,102.84 (-22,339,897.16)",Transfer,Within_bank,2019-09-16,Mon,8,1,210000000.0,16043,Android,172.97.xx.xx (DN),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,210000000.0,1,210000000.0,1,210000000.0,1,210000000.0,1,210000000.0,1,214000000.0,2,8188872.114,33164307.317460317,63,20.916666666666668,1,977.0,LOGIN,0.0,18.0,0.11603138968675326,-1.1999667435086945
1019690,1193,1,1.0,"Flagged due to: transaction amount is 12.7x higher than historical average, and transaction amount covers 51.3x monthly average balance, and transaction amount is 5.2x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.5425), BALANCE_COVERAGE_RATIO (+2.1348), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5747)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3465), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (-0.2496), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1914)","TRANS_AMOUNT: 420,000,000.00 -> 310,787,086.49 (-109,212,913.51)",Transfer,Outside_bank,2019-10-01,Tue,17,3,420000000.0,940909,Android,129.210.xx.xx (HCM),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,420000000.0,1,420000000.0,1,420000000.0,1,420000000.0,1,432000000.0,4,1124348090.0,14,8188872.114,33164307.317460317,63,5.083333333333333,1,342.0,LOGIN,0.0,41.0,0.11603138968675326,-1.1999667435086945
