TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,NEW_DEVICE_FLAG,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,LIMIT_UTILIZATION_VELOCITY,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
852404,1026,1,0.5936883091926575,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%), and sudden 7d spending volume spike relative to 30 days (ratio: 85.9%).","TRANS_HOUR (+3.7152), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5310), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.2026)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5138), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2673), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.0738)",,Topup,Mobile,2019-10-11,Fri,1,1,100000.0,NaN,3d627cf36087c371,iOS,216.203.xx.xx (HN),F,2019-07-30,1999-03-03,0,2019-07-30,BRANCH,1,SMART_OTP,Working,100000.0,1,100000.0,1,4450000.0,3,4450000.0,3,4450000.0,3,5180000.0,7,185305.12333333332,468181.8181818182,22,0.25,2,1477.0,LOGIN,0.0,22.0,0.0,-1.3610567888333036,0.0,1,0.9514881256754393,5.724863080357995e-05,0.0,0,0.0
980148,1055,1,0.5154005289077759,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00).","TRANS_HOUR (+3.5766), IP_HOPPING_VELOCITY (+0.7497), AGE_GROUP (+0.0000)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2809), IP_HOPPING_VELOCITY × DAYS_AMOUNT_COMBINED (+0.0925)",,Topup,eWallet,2019-09-15,Sun,2,2,30000.0,NaN,63645fe409673016,iOS,141.22.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,30000.0,1,280000.0,3,2480000.0,6,3180000.0,9,8085000.0,31,11805000.0,40,234295.43000000002,241206.76691729322,266,0.041666666666666664,4,966.0,LOGIN_FINGER,0.07291665907118135,96.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980258,1055,1,0.5434969663619995,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%), and transaction amount is 1.1x higher than 30-day average transaction size.","TRANS_HOUR (+3.7038), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5048), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1554)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5273), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2673), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.0905)","TRANS_AMOUNT: 150,000.00 -> 142,422.44 (-7,577.56)",Transfer,Outside_bank,2019-11-07,Thu,1,1,150000.0,514429,63645fe409673016,iOS,102.24.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,150000.0,1,150000.0,1,410000.0,3,410000.0,3,410000.0,3,5562000.0,39,234295.43000000002,241206.76691729322,266,0.20833333333333334,3,760.0,LOGIN,0.05031446224437344,159.0,0.12533806997742247,-1.1207954554043411,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
980324,1055,1,0.5982690453529358,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%), and transaction amount is 1.1x higher than 30-day average transaction size.","TRANS_HOUR (+3.7100), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5038), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1518)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5273), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2673), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.0905)","TRANS_AMOUNT: 150,000.00 -> 142,616.70 (-7,383.30)",Transfer,Outside_bank,2019-11-07,Thu,2,1,150000.0,687410,63645fe409673016,iOS,70.36.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,150000.0,1,300000.0,2,560000.0,4,560000.0,4,560000.0,4,5712000.0,40,234295.43000000002,241206.76691729322,266,0.041666666666666664,4,761.0,LOGIN,0.049999996875000195,160.0,0.12533806997742247,-1.1207954554043411,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
980126,1055,1,0.8853976726531982,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+3.5975), IP_HOPPING_VELOCITY (+0.7964), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.6085)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.5720), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2617), TRANS_HOUR × IP_HOPPING_VELOCITY (+0.2423)",,Transfer,Outside_bank,2019-11-07,Thu,3,1,100000.0,534364,63645fe409673016,iOS,187.241.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,250000.0,2,400000.0,3,660000.0,5,660000.0,5,660000.0,5,5812000.0,41,234295.43000000002,241206.76691729322,266,0.041666666666666664,5,762.0,LOGIN,0.04968943790748833,161.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980192,1055,1,0.6174976825714111,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 1.1x higher than 30-day average transaction size.","TRANS_HOUR (+3.6055), IP_HOPPING_VELOCITY (+0.7973), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1679)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2809), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1192)","TRANS_AMOUNT: 153,000.00 -> 140,001.27 (-12,998.73)",Transfer,Outside_bank,2019-11-11,Mon,2,1,153000.0,433081,63645fe409673016,iOS,251.13.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,153000.0,1,353000.0,3,503000.0,5,503000.0,5,1163000.0,10,5613000.0,40,234295.43000000002,241206.76691729322,266,0.041666666666666664,5,857.0,LOGIN,0.04790418874825217,167.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980228,1055,1,0.8117210865020752,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 2.5x higher than 30-day average transaction size.","TRANS_HOUR (+3.6392), IP_HOPPING_VELOCITY (+0.7973), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1625)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1746), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1436)","TRANS_AMOUNT: 400,000.00 -> 150,765.99 (-249,234.01)",Transfer,Outside_bank,2019-11-15,Fri,2,2,400000.0,381872,63645fe409673016,iOS,236.53.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,400000.0,1,1000000.0,3,1000000.0,3,1533000.0,7,2986000.0,17,5526000.0,35,234295.43000000002,241206.76691729322,266,0.041666666666666664,3,953.0,LOGIN,0.043010750375766106,186.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980329,1055,1,0.6174976825714111,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 1.3x higher than 30-day average transaction size.","TRANS_HOUR (+3.6055), IP_HOPPING_VELOCITY (+0.7973), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1673)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2809), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1192)","TRANS_AMOUNT: 200,000.00 -> 152,072.91 (-47,927.09)",Transfer,Outside_bank,2019-11-27,Wed,0,2,200000.0,909027,63645fe409673016,iOS,227.9.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,300000.0,2,400000.0,3,400000.0,3,500000.0,4,2230000.0,14,8716000.0,57,234295.43000000002,241206.76691729322,266,0.041666666666666664,3,1239.0,LOGIN,0.03478260718336491,230.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980198,1055,1,0.8675204515457153,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 4.00), and transaction amount is 2.4x higher than 30-day average transaction size.","TRANS_HOUR (+3.6443), IP_HOPPING_VELOCITY (+0.8865), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1625)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4307), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1746), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1436)","TRANS_AMOUNT: 350,000.00 -> 143,592.74 (-206,407.26)",Transfer,Outside_bank,2019-12-04,Wed,1,2,350000.0,786030,63645fe409673016,iOS,221.171.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,450000.0,2,650000.0,4,950000.0,8,950000.0,8,3219000.0,23,10545000.0,72,234295.43000000002,241206.76691729322,266,0.041666666666666664,8,1408.0,LOGIN,0.029520294113642286,271.0,0.12533806997742247,-1.1207954554043411,0.0,4,0.7112214308695028,0.0,0.0,0,0.0
980335,1055,1,0.6856249570846558,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 4.00), and transaction amount is 1.7x higher than 30-day average transaction size.","TRANS_HOUR (+3.5814), IP_HOPPING_VELOCITY (+0.8865), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1645)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4307), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2809), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1192)","TRANS_AMOUNT: 250,000.00 -> 146,459.58 (-103,540.42)",Transfer,Outside_bank,2019-12-04,Wed,2,2,250000.0,377431,63645fe409673016,iOS,60.76.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,250000.0,1,800000.0,4,1200000.0,9,1200000.0,9,3469000.0,24,10795000.0,73,234295.43000000002,241206.76691729322,266,0.041666666666666664,9,1409.0,LOGIN,0.029411763624567516,272.0,0.12533806997742247,-1.1207954554043411,0.0,4,0.7112214308695028,0.0,0.0,0,0.0
980238,1055,1,0.8117210865020752,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 2.3x higher than 30-day average transaction size.","TRANS_HOUR (+3.6392), IP_HOPPING_VELOCITY (+0.7973), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1625)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1746), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1436)","TRANS_AMOUNT: 400,000.00 -> 172,664.64 (-227,335.36)",Transfer,Outside_bank,2019-12-09,Mon,1,3,400000.0,127082,63645fe409673016,iOS,79.15.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,400000.0,1,1300000.0,3,1850000.0,5,3700000.0,14,7350000.0,34,16285000.0,93,234295.43000000002,241206.76691729322,266,0.08333333333333333,5,1528.0,LOGIN,0.026229507336737467,305.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980339,1055,1,0.6523371338844299,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 1.6x higher than 30-day average transaction size.","TRANS_HOUR (+3.5076), IP_HOPPING_VELOCITY (+0.7973), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1645)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1436), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1192)","TRANS_AMOUNT: 300,000.00 -> 184,698.77 (-115,301.23)",Transfer,Outside_bank,2019-12-10,Tue,0,2,300000.0,893207,63645fe409673016,iOS,178.214.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,600000.0,2,1400000.0,3,2700000.0,8,4150000.0,12,9650000.0,41,18585000.0,100,234295.43000000002,241206.76691729322,266,0.041666666666666664,8,1551.0,LOGIN,0.025559104614725093,313.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980268,1055,1,0.6174976825714111,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 1.1x higher than 30-day average transaction size.","TRANS_HOUR (+3.6055), IP_HOPPING_VELOCITY (+0.7973), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1673)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2809), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1192)","TRANS_AMOUNT: 200,000.00 -> 185,851.67 (-14,148.33)",Transfer,Outside_bank,2019-12-10,Tue,2,1,200000.0,379256,63645fe409673016,iOS,32.58.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,200000.0,1,800000.0,3,2500000.0,8,4250000.0,12,9850000.0,42,18785000.0,101,234295.43000000002,241206.76691729322,266,0.08333333333333333,8,1553.0,LOGIN,0.025477706194977513,314.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980341,1055,1,0.6261596083641052,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 3.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 2.3x higher than 30-day average transaction size.","TRANS_HOUR (+3.3117), IP_HOPPING_VELOCITY (+0.7559), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1518)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.3457), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1708), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_24H_VS_7D (-0.1349)","TRANS_AMOUNT: 450,000.00 -> 305,495.02 (-144,504.98)",Transfer,Outside_bank,2019-12-13,Fri,3,3,450000.0,948015,63645fe409673016,iOS,25.103.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,450000.0,1,800000.0,3,800000.0,3,800000.0,3,8150000.0,32,18912000.0,98,234295.43000000002,241206.76691729322,266,0.08333333333333333,3,1626.0,LOGIN,0.024615383857988192,325.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
980241,1055,1,0.8576064705848694,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 4.00), and transaction amount is 2.4x higher than 30-day average transaction size.","TRANS_HOUR (+3.5881), IP_HOPPING_VELOCITY (+0.8865), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1625)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4307), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1746), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1155)","TRANS_AMOUNT: 500,000.00 -> 207,484.72 (-292,515.28)",Transfer,Outside_bank,2019-12-19,Thu,1,3,500000.0,681417,63645fe409673016,iOS,61.136.xx.xx (HP),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,1600000.0,3,1700000.0,4,2200000.0,8,3800000.0,15,9184000.0,36,24983000.0,119,234295.43000000002,241206.76691729322,266,0.0,8,1768.0,LOGIN,0.021857922900056753,366.0,0.12533806997742247,-1.1207954554043411,0.0,4,0.7112214308695028,0.0,0.0,0,0.0
980276,1055,1,0.6523371338844299,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and unusual behavior in feature 'IP_HOPPING_VELOCITY' (value: 3.00), and transaction amount is 1.3x higher than 30-day average transaction size.","TRANS_HOUR (+3.5076), IP_HOPPING_VELOCITY (+0.7973), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1645)","TRANS_HOUR × IP_HOPPING_VELOCITY (+0.4204), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1436), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1192)","TRANS_AMOUNT: 300,000.00 -> 239,355.18 (-60,644.82)",Transfer,Outside_bank,2019-12-24,Tue,0,3,300000.0,684500,63645fe409673016,iOS,147.42.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,480000.0,2,700000.0,3,1700000.0,7,5200000.0,14,9600000.0,31,28783000.0,120,234295.43000000002,241206.76691729322,266,0.041666666666666664,7,1887.0,LOGIN,0.02051281998685077,390.0,0.12533806997742247,-1.1207954554043411,0.0,3,0.7112214308695028,0.0,0.0,0,0.0
206936,1101,1,0.7847773432731628,"Flagged due to: transaction amount is 10.2x higher than historical average, and transaction amount is 12.6x higher than 30-day average transaction size, and transaction amount covers 18.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+1.6078), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0319), BALANCE_COVERAGE_RATIO (+0.9497)","TRANS_AMOUNT_Z_SCORE × SEC_AMOUNT_COMBINED (+0.1717), LIMIT_UTILIZATION_VELOCITY × BALANCE_COVERAGE_RATIO (-0.1409), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1373)","TRANS_AMOUNT: 135,340,000.00 -> 121,118,649.12 (-14,221,350.88)",Transfer,Within_bank,2019-10-28,Mon,15,2,135340000.0,85511,3a458bf525f86822,Android,28.61.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,135340000.0,1,135340000.0,1,135340000.0,1,135340000.0,1,143340000.0,2,203640000.0,19,7364031.087777778,13236356.585798817,169,3.0833333333333335,1,5431.0,LOGIN_FINGER,0.47435895915516163,312.0,0.03316413390985802,-1.2861392070344557,0.0,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
1164886,1121,1,1.0,"Flagged due to: unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and unusual combination of high transaction amount and long inactivity period (combined score: 48.83), and recent security credential modification (51.0 hours ago).","NEW_DEVICE_FLAG (+1.2999), DAYS_AMOUNT_COMBINED (+0.9253), HOURS_SINCE_SEC_EVENT (+0.6841)","HOURS_SINCE_SEC_EVENT × DAYS_AMOUNT_COMBINED (+0.2422), NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.2272), NEW_DEVICE_FLAG × BALANCE_COVERAGE_RATIO (+0.1987)","TRANS_AMOUNT: 5,000,000.00 -> 2,431,159.02 (-2,568,840.98)",Transfer,Within_bank,2019-08-08,Thu,17,1,5000000.0,634931,939d96a2d977e85b,Android,222.17.xx.xx (HP),M,2019-07-16,1994-12-14,0,2019-07-17,BRANCH,1,SMART_OTP,Working,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,5000000.0,1,760925.486,1532105.2631578948,19,22.708333333333332,1,51.0,LOGIN_FINGER,0.33333314814825105,18.0,0.0,-1.3229935092058962,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
561841,1149,1,0.6058211922645569,"Flagged due to: transaction amount covers 189.4x monthly average balance, and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and transaction amount is 4.0x higher than historical average.","BALANCE_COVERAGE_RATIO (+2.5969), NEW_DEVICE_FLAG (+1.0234), TRANS_AMOUNT_Z_SCORE (+0.4419)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2253), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.1464), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.1271)","TRANS_AMOUNT: 282,680,000.00 -> 191,659,863.09 (-91,020,136.91)",Payment,Credit_card_repayment,2019-09-03,Tue,22,2,282680000.0,NaN,9fcdd350b353d94f,iOS,51.162.xx.xx (DN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,282680000.0,1,282680000.0,1,466780000.0,2,466780000.0,2,678980000.0,6,1797227000.0,28,1492431.96125,70275347.51773049,141,0.3333333333333333,0,2313.0,LOGIN,0.0,58.0,0.043763912950767064,-0.8376228017000888,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
561752,1149,1,0.5429933667182922,"Flagged due to: transaction amount covers 197.7x monthly average balance, and unusual combination of high transaction amount shortly after a security credential update (combined score: 164.20), and transaction amount is 4.2x higher than historical average.","BALANCE_COVERAGE_RATIO (+3.0137), SEC_AMOUNT_COMBINED (+0.4372), TRANS_AMOUNT_Z_SCORE (+0.4282)","TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2586), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2059), VELOCITY_RATIO_AMOUNT_7D_VS_30D × SEC_AMOUNT_COMBINED (+0.1386)","TRANS_AMOUNT: 295,100,000.00 -> 294,222,222.04 (-877,777.96)",Payment,Credit_card_repayment,2019-12-05,Thu,10,2,295100000.0,NaN,4ab6a40084f0d626,Android,218.243.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,Businessman,295100000.0,1,295100000.0,1,785610000.0,5,1040110000.0,8,1271610000.0,13,1759853000.0,23,1492431.96125,70275347.51773049,141,0.5,0,4533.0,LOGIN,0.0,128.0,0.043763912950767064,-0.8376228017000888,0.0,1,0.7112214308695028,0.0,0.0,0,0.0
1019720,1193,1,0.5497540831565857,"Flagged due to: transaction amount covers 36.6x monthly average balance, and transaction amount is 9.0x higher than historical average, and transaction amount is 10.3x higher than 30-day average transaction size.","BALANCE_COVERAGE_RATIO (+1.4957), TRANS_AMOUNT_Z_SCORE (+0.9986), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9698)","TRANS_AMOUNT_Z_SCORE × SEC_AMOUNT_COMBINED (+0.1855), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1627), BALANCE_COVERAGE_RATIO × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.1479)","TRANS_AMOUNT: 300,000,000.00 -> 291,806,030.27 (-8,193,969.73)",Transfer,Outside_bank,2019-12-09,Mon,10,1,300000000.0,789020,f43e2ba5377e0f8c,Android,103.6.xx.xx (HCM),M,2019-08-06,1991-06-15,1,2019-08-06,BRANCH,1,SMART_OTP,State servant,300000000.0,1,302800000.0,2,302800000.0,2,302800000.0,2,323480000.0,5,496865000.0,17,8188872.114,33164307.317460317,63,0.08333333333333333,2,1991.0,LOGIN,0.0,103.0,0.11603138968675326,-1.1999667435086945,0.0,2,0.7112214308695028,0.0,0.0,0,0.0
1405606,1212,1,1.0,"Flagged due to: unusual combination of high transaction amount and long inactivity period (combined score: 67.37), and unusual behavior in feature 'NEW_DEVICE_FLAG' (value: 1.00), and long inactivity period (102.9 days since last transaction).","DAYS_AMOUNT_COMBINED (+2.7070), NEW_DEVICE_FLAG (+1.5041), DAYS_SINCE_LAST_TRANS (+1.3678)","NEW_DEVICE_FLAG × DAYS_AMOUNT_COMBINED (+0.8402), DAYS_SINCE_LAST_TRANS × DAYS_AMOUNT_COMBINED (+0.1465), DAYS_SINCE_LAST_TRANS × BALANCE_COVERAGE_RATIO (+0.1269)","TRANS_AMOUNT: 2,000,000.00 -> 9,258.27 (-1,990,741.73)",Transfer,Outside_bank,2019-08-03,Sat,21,1,2000000.0,890971,a35950734e6ced8a,iOS,2.170.xx.xx (DN),M,2019-04-23,1974-07-10,0,2019-04-23,BRANCH,1,SMS,Commercial associate,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,2000000.0,1,1088404.4542857143,866666.6666666666,3,102.875,1,1783.0,LOGIN_FINGER,0.4285712244898931,21.0,0.0,-1.1130249627770905,1.0,1,0.7112214308695028,0.0,0.0,0,0.0
