CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY
141,1,0.007839408703148365,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 190000000.0), and unusual activity in feature 'SUM_AMOUNT_1H' (value: 190000000.0), and high 24-hour transaction volume sum (190,000,000.00).","SUM_AMOUNT_48H (+0.6797), SUM_AMOUNT_1H (+0.3115), SUM_AMOUNT_24H (+0.2967)","TRANS_NO × SUM_AMOUNT_48H (-0.1618), COUNT_7D × DAYS_SINCE_LAST_TRANS (+0.0747), HIST_AVG_TRANS_AMOUNT × TRANS_AMOUNT_Z_SCORE (-0.0580)","SUM_AMOUNT_48H: 190,000,000.00 -> 176,123,870.70 (-13,876,129.30), SUM_AMOUNT_1H: 190,000,000.00 -> 120,003,891.36 (-69,996,108.64), SUM_AMOUNT_24H: 190,000,000.00 -> 70,981,958.67 (-119,018,041.33)",Transfer,Outside_bank,2019-09-17,Tue,20,1,190000000.0,337549,iOS,97.15.xx.xx (DN),F,2019-04-22,1994-04-24,1,2019-04-24,BRANCH,1,SMART_OTP,190000000.0,1,190000000.0,1,190000000.0,1,190000000.0,1,190000000.0,1,504100002.0,8,20520353.582222223,33917132.94594595,74,7.5,1,3390.0,LOGIN,0.0,70.0,0.2205215966286484,-1.2990063985167104
141,1,0.015591397881507874,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 200000000.0), and unusual activity in feature 'SUM_AMOUNT_1H' (value: 200000000.0), and high 24-hour transaction volume sum (200,000,000.00).","SUM_AMOUNT_48H (+1.8126), SUM_AMOUNT_1H (+0.3681), SUM_AMOUNT_24H (+0.1770)","TRANS_NO × SUM_AMOUNT_48H (-0.3869), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.2321), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_48H (-0.1971)","SUM_AMOUNT_48H: 200,000,000.00 -> 176,123,817.63 (-23,876,182.37), SUM_AMOUNT_1H: 200,000,000.00 -> 79,999,924.31 (-120,000,075.69), SUM_AMOUNT_24H: 200,000,000.00 -> 45,574,467.35 (-154,425,532.65)",Transfer,Outside_bank,2019-12-25,Wed,10,1,200000000.0,796810,iOS,15.29.xx.xx (DN),F,2019-04-22,1994-04-24,1,2019-04-24,BRANCH,1,SMART_OTP,200000000.0,1,200000000.0,1,200000000.0,1,200000000.0,1,268303185.0,5,643297185.0,16,20520353.582222223,33917132.94594595,74,2.0416666666666665,1,5756.0,LOGIN,0.0,136.0,0.2205215966286484,-1.2990063985167104
386,1,0.19711743295192719,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 380550000.0), and high 24-hour transaction volume sum (380,550,000.00), and unusual activity in feature 'SUM_AMOUNT_1H' (value: 380000000.0).","SUM_AMOUNT_48H (+2.2212), SUM_AMOUNT_24H (+1.4640), SUM_AMOUNT_1H (+0.4176)","TRANS_NO × SUM_AMOUNT_48H (-0.3071), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.2172)","SUM_AMOUNT_48H: 380,550,000.00 -> 107,999,755.00 (-272,550,245.00)",Transfer,Within_bank,2019-10-21,Mon,9,1,380000000.0,456015,Android,40.87.xx.xx (HCM),F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,380000000.0,1,380000000.0,1,380550000.0,2,380550000.0,2,383615000.0,5,416432414.0,15,114440623.53400001,16809085.8,70,0.6666666666666666,2,1670.0,LOGIN,0.0,41.0,0.061351446143111873,-1.0341287827195147
386,1,0.008585254661738873,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 185750000.0), and amount is 10.1x higher than customer's average transaction size, and unusual activity in feature 'SUM_AMOUNT_1H' (value: 170000000.0).","SUM_AMOUNT_48H (+0.6658), TRANS_AMOUNT_Z_SCORE (+0.3377), SUM_AMOUNT_1H (+0.3091)","HIST_AVG_TRANS_AMOUNT × TRANS_AMOUNT_Z_SCORE (+0.2142), TRANS_NO × SUM_AMOUNT_48H (-0.1827), COUNT_7D × DAYS_SINCE_LAST_TRANS (+0.0747)","SUM_AMOUNT_48H: 185,750,000.00 -> 176,123,888.09 (-9,626,111.91), TRANS_AMOUNT_Z_SCORE: 10.11 -> 7.15 (-2.96), SUM_AMOUNT_1H: 170,000,000.00 -> 120,003,843.60 (-49,996,156.40)",Transfer,Outside_bank,2019-10-23,Wed,11,1,170000000.0,416379,Android,206.51.xx.xx (HCM),F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,170000000.0,1,170000000.0,1,170000000.0,1,185750000.0,4,568700000.0,7,597182414.0,17,114440623.53400001,16809085.8,70,1.75,1,1720.0,LOGIN,0.0,45.0,0.061351446143111873,-1.0341287827195147
386,1,0.018873805180191994,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 285750000.0), and high 24-hour transaction volume sum (270,000,000.00), and unusual activity in feature 'SUM_AMOUNT_3H' (value: 270000000.0).","SUM_AMOUNT_48H (+1.7815), SUM_AMOUNT_24H (+0.9886), SUM_AMOUNT_3H (+0.2451)","TRANS_NO × SUM_AMOUNT_48H (-0.4354), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_48H (-0.2151)","SUM_AMOUNT_48H: 285,750,000.00 -> 150,499,757.40 (-135,250,242.60), SUM_AMOUNT_24H: 270,000,000.00 -> 50,049,742.61 (-219,950,257.39), SUM_AMOUNT_3H: 270,000,000.00 -> 99,999,876.65 (-170,000,123.35)",Transfer,Within_bank,2019-10-23,Wed,14,1,100000000.0,572344,Android,211.136.xx.xx (HCM),F,2019-08-12,1989-04-24,0,2019-08-12,BRANCH,1,SMART_OTP,100000000.0,1,270000000.0,2,270000000.0,2,285750000.0,5,666300000.0,7,696552414.0,17,114440623.53400001,16809085.8,70,0.125,2,1723.0,LOGIN,0.0,46.0,0.061351446143111873,-1.0341287827195147
471,1,0.0634554922580719,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 260000000.0), and high 24-hour transaction volume sum (260,000,000.00), and unusual transaction sequence position (transaction number: 3).","SUM_AMOUNT_48H (+2.3352), SUM_AMOUNT_24H (+0.6935), TRANS_NO (+0.4429)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5624), TRANS_NO × SUM_AMOUNT_48H (+0.3348), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.1339)","SUM_AMOUNT_48H: 260,000,000.00 -> 150,499,942.02 (-109,500,057.98)",Transfer,Outside_bank,2019-08-20,Tue,8,3,110000000.0,646154,iOS,67.191.xx.xx (HCM),F,2019-06-05,1981-09-08,0,2019-06-05,BRANCH,1,SMS,110000000.0,1,110000000.0,1,260000000.0,2,260000000.0,2,260000000.0,2,510000000.0,5,36690057.17285714,69960000.0,10,0.6666666666666666,2,1787.0,LOGIN,0.0,8.0,0.44221233555637046,-1.0106583811507186
541,1,0.06832627952098846,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 303648000.0), and high 24-hour transaction volume sum (303,648,000.00), and unusual activity in feature 'SUM_AMOUNT_1H' (value: 300000000.0).","SUM_AMOUNT_48H (+1.9804), SUM_AMOUNT_24H (+1.1854), SUM_AMOUNT_1H (+0.3694)","TRANS_NO × SUM_AMOUNT_48H (-0.3745), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_48H (-0.2151)","SUM_AMOUNT_48H: 303,648,000.00 -> 107,999,928.23 (-195,648,071.77), SUM_AMOUNT_24H: 303,648,000.00 -> 45,574,321.50 (-258,073,678.50)",Transfer,Outside_bank,2019-10-30,Wed,16,1,300000000.0,850028,iOS,110.48.xx.xx (HN),M,2019-09-17,1993-03-07,1,2019-09-27,BRANCH,1,SMART_OTP,300000000.0,1,300000000.0,1,303648000.0,2,303648000.0,2,310900000.0,3,310900000.0,3,71934426.34666668,32231818.181818184,11,0.3333333333333333,2,313.0,LOGIN_FINGER,0.30769207100609924,13.0,0.4774746518588942,-1.1897779134924324
1101,1,0.006249291356652975,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 244150000.0), and amount is 8.3x higher than customer's average transaction size, and high 24-hour transaction volume sum (111,800,000.00).","SUM_AMOUNT_48H (+1.8228), TRANS_AMOUNT_Z_SCORE (+0.1439), SUM_AMOUNT_24H (+0.0752)","TRANS_NO × SUM_AMOUNT_48H (-0.4070), HIST_AVG_TRANS_AMOUNT × SUM_AMOUNT_48H (-0.1971), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1869)","SUM_AMOUNT_48H: 244,150,000.00 -> 199,999,905.81 (-44,150,094.19), TRANS_AMOUNT_Z_SCORE: 8.27 -> 7.15 (-1.12), SUM_AMOUNT_24H: 111,800,000.00 -> 70,981,911.00 (-40,818,089.00)",Transfer,Within_bank,2019-11-12,Tue,16,1,109500000.0,805551,Android,137.9.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,109500000.0,1,109500000.0,1,111800000.0,2,244150000.0,5,291880000.0,8,595618000.0,21,7364031.087777778,13236356.585798817,169,1.0,2,5792.0,LOGIN,0.47590360012338556,332.0,0.03316413390985802,-1.2861392070344557
1149,1,0.5465814471244812,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 249900000.0), and unusual transaction sequence position (transaction number: 3), and unusual activity in feature 'SUM_AMOUNT_1H' (value: 179400000.0).","SUM_AMOUNT_48H (+2.4231), TRANS_NO (+0.4450), SUM_AMOUNT_1H (+0.3932)","TRANS_NO × SUM_AMOUNT_48H (+0.3232), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1579), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.1019)",,Payment,Credit_card_repayment,2019-06-24,Mon,16,3,95000000.0,NaN,Android,205.48.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,179400000.0,2,200400000.0,3,200400000.0,3,249900000.0,5,249900000.0,5,286900000.0,6,1492431.96125,70275347.51773049,141,0.041666666666666664,0,603.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.011690638028085232,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 264900000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (235,400,000.00).","SUM_AMOUNT_48H (+1.8598), ACTIVITY_SEQ_RARITY (+0.3426), SUM_AMOUNT_24H (+0.2398)","TRANS_NO × SUM_AMOUNT_48H (-0.4834), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.2638), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1109)","SUM_AMOUNT_48H: 264,900,000.00 -> 199,999,984.47 (-64,900,015.53), SUM_AMOUNT_24H: 235,400,000.00 -> 45,574,441.58 (-189,825,558.42)",Payment,Credit_card_repayment,2019-06-24,Mon,18,1,35000000.0,NaN,Android,253.165.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,35000000.0,1,214400000.0,3,235400000.0,4,264900000.0,5,284900000.0,6,321900000.0,7,1492431.96125,70275347.51773049,141,0.08333333333333333,0,605.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.012130418792366982,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 295400000.0), and high 24-hour transaction volume sum (295,400,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.0104), SUM_AMOUNT_24H (+0.7625), ACTIVITY_SEQ_RARITY (+0.3252)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5644), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), TRANS_NO × SUM_AMOUNT_48H (-0.3279)","SUM_AMOUNT_48H: 295,400,000.00 -> 199,999,860.23 (-95,400,139.77), SUM_AMOUNT_24H: 295,400,000.00 -> 104,976,917.93 (-190,423,082.07)",Payment,Credit_card_repayment,2019-06-24,Mon,20,2,60000000.0,NaN,Android,122.56.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,60000000.0,1,95000000.0,2,295400000.0,5,295400000.0,5,344900000.0,7,381900000.0,8,1492431.96125,70275347.51773049,141,0.08333333333333333,0,607.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.027997804805636406,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 317400000.0), and high 24-hour transaction volume sum (317,400,000.00), and high 24-hour transaction count (6 transfers).","SUM_AMOUNT_48H (+2.1426), SUM_AMOUNT_24H (+0.7754), COUNT_24H (+0.4941)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5644), TRANS_NO × SUM_AMOUNT_48H (-0.3277), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.2960)","SUM_AMOUNT_48H: 317,400,000.00 -> 176,123,747.63 (-141,276,252.37)",Payment,Credit_card_repayment,2019-06-24,Mon,22,2,22000000.0,NaN,Android,107.178.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,22000000.0,1,82000000.0,2,317400000.0,6,317400000.0,6,366900000.0,8,403900000.0,9,1492431.96125,70275347.51773049,141,0.08333333333333333,0,609.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,1.0,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 494200000.0), and high 24-hour transaction volume sum (473,200,000.00), and unusual transaction sequence position (transaction number: 5).","SUM_AMOUNT_48H (+2.3996), SUM_AMOUNT_24H (+1.3977), TRANS_NO (+0.8650)","TRANS_NO × SUM_AMOUNT_48H (-0.5317), TRANS_NO × SUM_AMOUNT_24H (-0.2493), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2131)",,Payment,Credit_card_repayment,2019-06-25,Tue,14,5,176800000.0,NaN,Android,34.96.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,176800000.0,1,176800000.0,1,473200000.0,6,494200000.0,7,543700000.0,9,580700000.0,10,1492431.96125,70275347.51773049,141,0.6666666666666666,0,625.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.992764413356781,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 594200000.0), and high 24-hour transaction volume sum (573,200,000.00), and unusual activity in feature 'SUM_AMOUNT_1H' (value: 276800000.0).","SUM_AMOUNT_48H (+3.1381), SUM_AMOUNT_24H (+1.5302), SUM_AMOUNT_1H (+0.5244)","SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.3890), TRANS_NO × SUM_AMOUNT_48H (-0.2380), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237)",,Payment,Credit_card_repayment,2019-06-25,Tue,15,1,100000000.0,NaN,Android,113.188.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,276800000.0,2,276800000.0,2,573200000.0,7,594200000.0,8,643700000.0,10,680700000.0,11,1492431.96125,70275347.51773049,141,0.041666666666666664,0,626.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.5635563135147095,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 288942000.0), and high 24-hour transaction volume sum (288,942,000.00), and transaction amount covers 131.6x their monthly average savings balance.","SUM_AMOUNT_48H (+2.2315), SUM_AMOUNT_24H (+1.2844), BALANCE_COVERAGE_RATIO (+0.6605)","TRANS_NO × SUM_AMOUNT_48H (-0.2586), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.1288)",,Payment,Credit_card_repayment,2019-07-03,Wed,13,2,196442000.0,NaN,Android,241.89.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,196442000.0,1,196442000.0,1,288942000.0,3,288942000.0,3,288942000.0,3,969642000.0,14,1492431.96125,70275347.51773049,141,0.875,0,816.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.02382211573421955,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 335042000.0), and high 24-hour transaction volume sum (269,542,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+1.8564), SUM_AMOUNT_24H (+1.0417), ACTIVITY_SEQ_RARITY (+0.3426)","TRANS_NO × SUM_AMOUNT_48H (-0.4837), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237)","SUM_AMOUNT_48H: 335,042,000.00 -> 150,499,787.27 (-184,542,212.73), SUM_AMOUNT_24H: 269,542,000.00 -> 50,049,960.71 (-219,492,039.29)",Payment,Credit_card_repayment,2019-07-03,Wed,14,1,46100000.0,NaN,Android,131.236.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,46100000.0,1,242542000.0,2,269542000.0,3,335042000.0,4,335042000.0,4,1015742000.0,15,1492431.96125,70275347.51773049,141,0.041666666666666664,0,817.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.17878195643424988,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 392542000.0), and transaction amount covers 100.5x their monthly average savings balance, and unusual activity in feature 'SUM_AMOUNT_1H' (value: 150000000.0).","SUM_AMOUNT_48H (+2.2042), BALANCE_COVERAGE_RATIO (+0.6220), SUM_AMOUNT_1H (+0.4589)","TRANS_NO × SUM_AMOUNT_48H (-0.3546), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.2023), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1608)","SUM_AMOUNT_48H: 392,542,000.00 -> 107,999,985.10 (-284,542,014.90)",Payment,Credit_card_repayment,2019-07-04,Thu,19,1,150000000.0,NaN,Android,182.188.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,150000000.0,1,150000000.0,1,150000000.0,1,392542000.0,3,485042000.0,5,1165742000.0,16,1492431.96125,70275347.51773049,141,1.2083333333333333,0,846.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.2484726905822754,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 499042000.0), and high 24-hour transaction volume sum (256,500,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.3186), SUM_AMOUNT_24H (+1.0946), ACTIVITY_SEQ_RARITY (+0.3574)","TRANS_NO × SUM_AMOUNT_48H (-0.3826), SUM_AMOUNT_1H × SUM_AMOUNT_48H (+0.2385), SUM_AMOUNT_3H × SUM_AMOUNT_24H (+0.2237)",,Payment,Credit_card_repayment,2019-07-04,Thu,22,1,106500000.0,NaN,Android,91.99.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,106500000.0,1,256500000.0,2,256500000.0,2,499042000.0,4,591542000.0,6,1272242000.0,17,1492431.96125,70275347.51773049,141,0.125,0,849.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.010378113016486168,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 359200000.0), and high 24-hour transaction volume sum (313,100,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.0214), SUM_AMOUNT_24H (+0.8019), ACTIVITY_SEQ_RARITY (+0.3264)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5644), TRANS_NO × SUM_AMOUNT_48H (-0.3918), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455)","SUM_AMOUNT_48H: 359,200,000.00 -> 199,999,696.69 (-159,200,303.31), SUM_AMOUNT_24H: 313,100,000.00 -> 104,976,833.74 (-208,123,166.26)",Payment,Credit_card_repayment,2019-07-05,Fri,14,1,56600000.0,NaN,Android,250.242.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,56600000.0,1,56600000.0,1,313100000.0,3,359200000.0,4,648142000.0,7,1328842000.0,18,1492431.96125,70275347.51773049,141,0.6666666666666666,0,865.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.015103382989764214,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 371100000.0), and high 24-hour transaction volume sum (371,100,000.00), and highly improbable sequential activity pattern (log-probability score: -0.838).","SUM_AMOUNT_48H (+2.1172), SUM_AMOUNT_24H (+0.9489), ACTIVITY_SEQ_RARITY (+0.2944)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5624), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), TRANS_NO × SUM_AMOUNT_48H (-0.2600)","SUM_AMOUNT_48H: 371,100,000.00 -> 199,999,772.97 (-171,100,227.03), SUM_AMOUNT_24H: 371,100,000.00 -> 70,981,864.04 (-300,118,135.96)",Payment,Credit_card_repayment,2019-07-05,Fri,17,2,58000000.0,NaN,Android,1.73.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,58000000.0,1,114600000.0,2,371100000.0,4,371100000.0,4,706142000.0,8,1386842000.0,19,1492431.96125,70275347.51773049,141,0.125,0,868.0,LOGIN,0.0,7.0,0.043763912950767064,-0.8376228017000888
1149,1,0.005991547834128141,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 223824000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (191,824,000.00).","SUM_AMOUNT_48H (+1.8171), ACTIVITY_SEQ_RARITY (+0.3264), SUM_AMOUNT_24H (+0.2081)","TRANS_NO × SUM_AMOUNT_48H (-0.4563), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1787)","SUM_AMOUNT_48H: 223,824,000.00 -> 199,999,827.51 (-23,824,172.49), ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13), SUM_AMOUNT_24H: 191,824,000.00 -> 184,914,977.90 (-6,909,022.10)",Payment,Credit_card_repayment,2019-07-25,Thu,12,1,32000000.0,NaN,Android,77.5.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,32000000.0,1,83912000.0,2,191824000.0,4,223824000.0,5,378952000.0,11,1435894000.0,23,1492431.96125,70275347.51773049,141,0.125,0,1343.0,LOGIN,0.0,16.0,0.043763912950767064,-0.8376228017000888
1149,1,0.006663110572844744,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 243824000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (211,824,000.00).","SUM_AMOUNT_48H (+1.8641), ACTIVITY_SEQ_RARITY (+0.3264), SUM_AMOUNT_24H (+0.2692)","TRANS_NO × SUM_AMOUNT_48H (-0.4838), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1083)","SUM_AMOUNT_48H: 243,824,000.00 -> 199,999,765.79 (-43,824,234.21), ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13), SUM_AMOUNT_24H: 211,824,000.00 -> 104,977,076.31 (-106,846,923.69)",Payment,Credit_card_repayment,2019-07-25,Thu,15,1,20000000.0,NaN,Android,39.147.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,20000000.0,1,52000000.0,2,211824000.0,5,243824000.0,6,398952000.0,12,1279094000.0,23,1492431.96125,70275347.51773049,141,0.125,0,1346.0,LOGIN,0.0,17.0,0.043763912950767064,-0.8376228017000888
1149,1,0.007674163207411766,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 285824000.0), and highly improbable sequential activity pattern (log-probability score: -0.838), and high 24-hour transaction volume sum (226,812,000.00).","SUM_AMOUNT_48H (+1.8398), ACTIVITY_SEQ_RARITY (+0.3252), SUM_AMOUNT_24H (+0.2759)","TRANS_NO × SUM_AMOUNT_48H (-0.4934), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.3455), SUM_AMOUNT_24H × SUM_AMOUNT_48H (-0.1122)","SUM_AMOUNT_48H: 285,824,000.00 -> 199,999,895.87 (-85,824,104.13), ACTIVITY_SEQ_RARITY: -0.84 -> -0.97 (-0.13), SUM_AMOUNT_24H: 226,812,000.00 -> 104,976,929.54 (-121,835,070.46)",Payment,Credit_card_repayment,2019-07-25,Thu,16,1,42000000.0,NaN,Android,73.244.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,62000000.0,2,62000000.0,2,226812000.0,5,285824000.0,7,440952000.0,13,1221094000.0,23,1492431.96125,70275347.51773049,141,0.041666666666666664,0,1347.0,LOGIN,0.0,18.0,0.043763912950767064,-0.8376228017000888
1149,1,0.0220603346824646,"Flagged due to: unusual activity in feature 'SUM_AMOUNT_48H' (value: 283824000.0), and high 24-hour transaction volume sum (256,812,000.00), and high 24-hour transaction count (6 transfers).","SUM_AMOUNT_48H (+2.0004), SUM_AMOUNT_24H (+0.6625), COUNT_24H (+0.4917)","SUM_AMOUNT_3H × SUM_AMOUNT_24H (-0.5644), TRANS_NO × SUM_AMOUNT_48H (-0.4838), SUM_AMOUNT_1H × SUM_AMOUNT_48H (-0.2916)","SUM_AMOUNT_48H: 283,824,000.00 -> 150,499,842.36 (-133,324,157.64)",Payment,Credit_card_repayment,2019-07-25,Thu,18,1,30000000.0,NaN,Android,210.43.xx.xx (HN),M,2019-05-29,1987-06-18,0,2019-05-30,BRANCH,1,SMART_OTP,30000000.0,1,92000000.0,3,256812000.0,6,283824000.0,7,470952000.0,14,1251094000.0,24,1492431.96125,70275347.51773049,141,0.08333333333333333,0,1349.0,LOGIN,0.0,19.0,0.043763912950767064,-0.8376228017000888
