TRANSACTION_ID,CUSTOMER_NUMBER,ANOMALY_PRED,ANOMALY_SCORE,EXPLANATION,TOP_SHAP_CONTRIBUTORS,TOP_INTERACTIONS,COUNTERFACTUAL,TRANS_LV1,TRANS_LV2,TRANS_DATE,DAY_OF_WEEK,TRANS_HOUR,TRANS_NO,TRANS_AMOUNT,Beneficiary_CUSTOMER_NUMBER,Device_ID_Hash,Device_OS,IP_Address_Proxy,CLIENT_SEX,CLIENT_CREATE_DATE,DATE_OF_BIRTH,STAFF,IB_REGISTER_DATE,EB_REGISTER_CHANNEL,SMS,VERIFY_METHOD,Occupation_Group,SUM_AMOUNT_1H,COUNT_1H,SUM_AMOUNT_3H,COUNT_3H,SUM_AMOUNT_24H,COUNT_24H,SUM_AMOUNT_48H,COUNT_48H,SUM_AMOUNT_7D,COUNT_7D,SUM_AMOUNT_30D,COUNT_30D,HIST_AVG_CA_BALANCE,HIST_AVG_TRANS_AMOUNT,HIST_TRANS_COUNT,DAYS_SINCE_LAST_TRANS,UNIQUE_BENEFICIARIES_24H,HOURS_SINCE_SEC_EVENT,LAST_LOGIN_METHOD,HIST_BIOMETRIC_RATIO,HIST_LOGIN_COUNT,BENFORD_DEV,ACTIVITY_SEQ_RARITY,IP_HOPPING_VELOCITY,PAGERANK_SCORE,IN_DEGREE_CENTRALITY,BUST_OUT_UTILIZATION,STRUCTURING_OVERPAYMENT_FLAG,AUTH_DOWNGRADE_RISK
818247,921,1,1.0,"Flagged due to: transaction amount is 13.6x higher than historical average, and transaction amount covers 19.8x monthly average balance, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.40).","TRANS_AMOUNT_Z_SCORE (+4.0116), BALANCE_COVERAGE_RATIO (+1.1098), HIST_BIOMETRIC_RATIO (+0.3388)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4931), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3506), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.3289)","TRANS_AMOUNT: 18,840,000.00 -> 11,006,973.04 (-7,833,026.96)",Transfer,Outside_bank,2019-12-27,Fri,13,1,18840000.0,338235,8c2e1c2dcd92e770,Android,233.101.xx.xx (HN),M,2019-03-29,2000-02-26,0,2019-04-25,BRANCH,1,SMART_OTP,Commercial associate,18840000.0,1,18840000.0,1,18840000.0,1,18840000.0,1,19340000.0,2,19890000.0,4,953659.868888889,1383250.0,32,2.4166666666666665,1,999.0,LOGIN_FINGER,0.3953487452677336,43.0,0.0,-1.2757411228936448,1,0.7112214308695028,0.0,0.0,0,0.0
359346,967,1,1.0,"Flagged due to: transaction amount is 9.7x higher than historical average, and transaction amount is 7.3x higher than 30-day average transaction size, and transaction amount covers 6.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.7319), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9709), BALANCE_COVERAGE_RATIO (+0.5095)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2693), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (-0.2499), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2322)","TRANS_AMOUNT: 50,000,000.00 -> 41,073,560.71 (-8,926,439.29)",Transfer,Outside_bank,2019-09-20,Fri,10,1,50000000.0,50420,f641fb413363ebf2,Android,154.37.xx.xx (HCM),M,2019-04-08,1988-11-05,0,2019-04-08,BRANCH,1,SMS,Commercial associate,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,50500000.0,5,116620000.0,17,7819233.095555555,5161728.0,125,3.6666666666666665,1,3264.0,LOGIN,0.0,107.0,0.12684775598101508,-1.0844558166761014,1,0.7112214308695028,0.0,0.0,0,0.0
359333,967,1,1.0,"Flagged due to: transaction amount is 9.7x higher than historical average, and transaction amount is 6.0x higher than 30-day average transaction size, and transaction amount covers 6.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.7203), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.7600), BALANCE_COVERAGE_RATIO (+0.5094)","HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (-0.2499), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2486), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2114)","TRANS_AMOUNT: 50,000,000.00 -> 41,073,560.71 (-8,926,439.29)",Transfer,Outside_bank,2019-10-11,Fri,12,1,50000000.0,109189,f641fb413363ebf2,Android,129.209.xx.xx (HCM),M,2019-04-08,1988-11-05,0,2019-04-08,BRANCH,1,SMS,Commercial associate,50000000.0,1,50000000.0,1,50100000.0,2,50100000.0,2,50200000.0,3,116500000.0,14,7819233.095555555,5161728.0,125,0.7083333333333334,1,3770.0,LOGIN,0.0,124.0,0.12684775598101508,-1.0844558166761014,1,0.7112214308695028,0.0,0.0,0,0.0
639393,993,1,1.0,"Flagged due to: transaction amount is 23.0x higher than historical average, and transaction amount covers 57.6x monthly average balance, and transaction amount is 8.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+4.0324), BALANCE_COVERAGE_RATIO (+1.8002), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.9541)","HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3483), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.3074), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2516)","TRANS_AMOUNT: 40,000,000.00 -> 12,086,944.58 (-27,913,055.42)",Payment,Credit_card_repayment,2019-09-10,Tue,14,1,40000000.0,NaN,f8568e1ffe14b89f,Android,251.71.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,40100000.0,2,45226747.0,9,693916.224,1736383.142857143,42,0.0,0,311.0,LOGIN,0.4609928751068883,141.0,0.0,-1.2768835070351365,2,0.7112214308695028,0.0,0.5595636363636364,1,0.0
639394,993,1,0.8768272995948792,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and sudden 7d spending volume spike relative to 30 days (ratio: 89.1%), and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.44).","TRANS_HOUR (+4.2848), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+1.0035), HIST_BIOMETRIC_RATIO (+0.1523)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+1.3574), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.1684), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1638)",,Transfer,Outside_bank,2019-09-17,Tue,2,1,1000000.0,949025,f8568e1ffe14b89f,Android,76.138.xx.xx (HCM),M,2019-03-15,1994-12-03,0,2019-06-10,BRANCH,0,SMART_OTP,Working,1000000.0,1,1000000.0,1,1000000.0,1,1600000.0,2,41700000.0,4,46826747.0,11,693916.224,1736383.142857143,42,1.1666666666666667,1,467.0,LOGIN,0.439189159514246,148.0,0.0,-1.2768835070351365,1,0.7112214308695028,0.0,0.5595636363636364,0,0.0
852404,1026,1,0.5830217599868774,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and sudden 7d spending volume spike relative to 30 days (ratio: 85.9%), and sudden 24h spending volume spike relative to 7 days (ratio: 100.0%).","TRANS_HOUR (+4.1024), VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.4696), VELOCITY_RATIO_AMOUNT_24H_VS_7D (+0.1240)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (+0.7236), TRANS_HOUR × BALANCE_COVERAGE_RATIO (+0.2088), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1640)",,Topup,Mobile,2019-10-11,Fri,1,1,100000.0,NaN,3d627cf36087c371,iOS,216.203.xx.xx (HN),F,2019-07-30,1999-03-03,0,2019-07-30,BRANCH,1,SMART_OTP,Working,100000.0,1,100000.0,1,4450000.0,3,4450000.0,3,4450000.0,3,5180000.0,7,185305.12333333332,468181.8181818182,22,0.25,2,1477.0,LOGIN,0.0,22.0,0.0,-1.3610567888333036,1,0.9514881256754393,5.724863080357995e-05,0.0,0,0.0
118039,1033,1,1.0,"Flagged due to: transaction amount is 8.7x higher than historical average, and transaction amount covers 16.4x monthly average balance, and transaction amount is 5.0x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+2.8416), BALANCE_COVERAGE_RATIO (+0.8914), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5467)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2201), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (-0.2038), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1762)","TRANS_AMOUNT: 10,000,000.00 -> 9,040,899.28 (-959,100.72)",Transfer,Outside_bank,2019-07-25,Thu,9,1,10000000.0,186257,25c4b19ed712561b,Web,178.33.xx.xx (HN),F,2019-02-20,1981-02-07,0,2019-02-20,BRANCH,1,SMART_OTP,Working,10550000.0,2,10550000.0,2,10550000.0,2,10550000.0,2,10550000.0,2,14050000.0,7,608001.1390909092,1148933.4347826086,69,14.875,1,2390.0,LOGIN_FINGER,0.48106058783861416,264.0,0.12603061643221852,-1.1316603329547126,1,0.7435586080264245,1.908287693452665e-05,0.0,0,0.0
980207,1055,1,0.664783775806427,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 2.00), and transaction amount is 3.3x higher than historical average, and transaction amount is 4.0x higher than 30-day average transaction size.","TRANS_HOUR (+3.5482), TRANS_AMOUNT_Z_SCORE (+0.5198), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1000)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.4939), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3436), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1765)","TRANS_AMOUNT: 800,000.00 -> 421,817.02 (-378,182.98)",Transfer,Outside_bank,2019-12-16,Mon,2,6,800000.0,389404,63645fe409673016,iOS,97.203.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,800000.0,1,1200000.0,2,1900000.0,4,1900000.0,4,7884000.0,31,20983000.0,105,234295.43000000002,241206.76691729322,266,0.041666666666666664,4,1697.0,LOGIN,0.023188405124973766,345.0,0.12533806997742247,-1.1207954554043411,2,0.7112214308695028,0.0,0.0,0,0.0
980308,1055,1,0.6485887765884399,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and transaction amount is 2.1x higher than historical average, and transaction amount is 2.4x higher than 30-day average transaction size.","TRANS_HOUR (+3.8805), TRANS_AMOUNT_Z_SCORE (+0.4660), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.0958)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.6270), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3347), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2183)","TRANS_AMOUNT: 500,000.00 -> 412,489.41 (-87,510.59)",Transfer,Outside_bank,2019-12-17,Tue,1,2,500000.0,838519,63645fe409673016,iOS,160.226.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,900000.0,2,900000.0,2,2900000.0,7,3600000.0,9,7284000.0,29,22683000.0,110,234295.43000000002,241206.76691729322,266,0.0,7,1720.0,LOGIN,0.02285714220408165,350.0,0.12533806997742247,-1.1207954554043411,2,0.7112214308695028,0.0,0.0,0,0.0
980273,1055,1,0.7487866878509521,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 0.00), and transaction amount is 3.7x higher than historical average, and transaction amount is 4.3x higher than 30-day average transaction size.","TRANS_HOUR (+3.6706), TRANS_AMOUNT_Z_SCORE (+0.5677), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1547)","TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3113), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1367), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.0879)","TRANS_AMOUNT: 900,000.00 -> 402,383.71 (-497,616.29)",Transfer,Outside_bank,2019-12-19,Thu,0,4,900000.0,789184,63645fe409673016,iOS,225.236.xx.xx (NA),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,900000.0,1,1000000.0,2,1500000.0,6,3100000.0,13,8484000.0,34,24283000.0,117,234295.43000000002,241206.76691729322,266,0.08333333333333333,6,1767.0,LOGIN,0.021917807618690204,365.0,0.12533806997742247,-1.1207954554043411,2,0.7112214308695028,0.0,0.0,0,0.0
980241,1055,1,0.6485887765884399,"Flagged due to: unusual behavior in feature 'TRANS_HOUR' (value: 1.00), and transaction amount is 2.1x higher than historical average, and transaction amount is 2.4x higher than 30-day average transaction size.","TRANS_HOUR (+3.8834), TRANS_AMOUNT_Z_SCORE (+0.4670), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.0958)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.6270), TRANS_HOUR × VELOCITY_RATIO_AMOUNT_7D_VS_30D (-0.3347), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2183)","TRANS_AMOUNT: 500,000.00 -> 412,489.41 (-87,510.59)",Transfer,Outside_bank,2019-12-19,Thu,1,3,500000.0,681417,63645fe409673016,iOS,61.136.xx.xx (HP),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,1600000.0,3,1700000.0,4,2200000.0,8,3800000.0,15,9184000.0,36,24983000.0,119,234295.43000000002,241206.76691729322,266,0.0,8,1768.0,LOGIN,0.021857922900056753,366.0,0.12533806997742247,-1.1207954554043411,4,0.7112214308695028,0.0,0.0,0,0.0
980183,1055,1,0.7572436928749084,"Flagged due to: transaction amount is 9.5x higher than historical average, and transaction amount is 8.9x higher than 30-day average transaction size, and transaction amount covers 9.8x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.0404), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1826), BALANCE_COVERAGE_RATIO (+0.4985)","TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.2322), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1923), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1788)","TRANS_AMOUNT: 2,300,000.00 -> 1,919,361.69 (-380,638.31)",Transfer,Within_bank,2019-12-26,Thu,17,1,2300000.0,758123,63645fe409673016,iOS,122.79.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,2400000.0,2,2400000.0,2,2400000.0,2,2400000.0,2,7600000.0,16,30703000.0,119,234295.43000000002,241206.76691729322,266,0.0,2,1952.0,LOGIN,0.020460357532983184,391.0,0.12533806997742247,-1.1207954554043411,2,0.7112214308695028,0.0,0.0,0,0.0
980215,1055,1,1.0,"Flagged due to: transaction amount is 13.7x higher than historical average, and transaction amount is 11.5x higher than 30-day average transaction size, and transaction amount covers 14.1x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.8400), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.1561), BALANCE_COVERAGE_RATIO (+0.7831)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2323), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.2207), TRANS_HOUR × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1953)","TRANS_AMOUNT: 3,300,000.00 -> 1,919,362.45 (-1,380,637.55)",Transfer,Outside_bank,2019-12-28,Sat,18,2,3300000.0,349300,63645fe409673016,iOS,91.80.xx.xx (HN),M,2019-07-26,1994-08-18,0,2019-07-26,BRANCH,1,SMART_OTP,Unemployed,3300000.0,1,3300000.0,1,3300000.0,1,4000000.0,7,11600000.0,23,32503000.0,113,234295.43000000002,241206.76691729322,266,1.0416666666666667,1,2001.0,LOGIN,0.019999999500000015,400.0,0.12533806997742247,-1.1207954554043411,1,0.7112214308695028,0.0,0.0,0,0.0
206846,1101,1,1.0,"Flagged due to: transaction amount is 7.5x higher than historical average, and transaction amount is 12.2x higher than 30-day average transaction size, and transaction amount covers 13.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.2102), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0236), BALANCE_COVERAGE_RATIO (+0.7720)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_Z_SCORE (+0.2261), TRANS_AMOUNT_Z_SCORE × TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.1956), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1952)","TRANS_AMOUNT: 99,000,000.00 -> 76,452,106.48 (-22,547,893.52)",Transfer,Within_bank,2019-09-03,Tue,10,1,99000000.0,595713,3a458bf525f86822,Android,111.33.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,99000000.0,1,99000000.0,1,99000000.0,1,106650000.0,2,108150000.0,3,154595000.0,19,7364031.087777778,13236356.585798817,169,1.7083333333333333,1,4106.0,LOGIN,0.4911504207455566,226.0,0.03316413390985802,-1.2861392070344557,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206936,1101,1,1.0,"Flagged due to: transaction amount is 10.2x higher than historical average, and transaction amount covers 18.4x monthly average balance, and transaction amount is 12.6x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+4.1473), BALANCE_COVERAGE_RATIO (+1.0141), TRANS_AMOUNT_VS_30D_AVG_RATIO (+1.0101)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.3660), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3636), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2860)","TRANS_AMOUNT: 135,340,000.00 -> 67,115,514.07 (-68,224,485.93)",Transfer,Within_bank,2019-10-28,Mon,15,2,135340000.0,85511,3a458bf525f86822,Android,28.61.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,135340000.0,1,135340000.0,1,135340000.0,1,135340000.0,1,143340000.0,2,203640000.0,19,7364031.087777778,13236356.585798817,169,3.0833333333333335,1,5431.0,LOGIN_FINGER,0.47435895915516163,312.0,0.03316413390985802,-1.2861392070344557,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206992,1101,1,1.0,"Flagged due to: transaction amount is 9.9x higher than historical average, and transaction amount covers 17.8x monthly average balance, and transaction amount is 5.1x higher than 30-day average transaction size.","TRANS_AMOUNT_Z_SCORE (+4.0615), BALANCE_COVERAGE_RATIO (+1.1323), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.5199)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4460), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3636), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2437)","TRANS_AMOUNT: 131,000,000.00 -> 105,326,110.84 (-25,673,889.16)",Transfer,Within_bank,2019-11-11,Mon,14,1,131000000.0,421650,3a458bf525f86822,Android,45.219.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,131700000.0,2,131700000.0,2,131700000.0,2,131700000.0,2,185668000.0,6,484668000.0,19,7364031.087777778,13236356.585798817,169,0.0,2,5766.0,LOGIN,0.47546010811472067,326.0,0.03316413390985802,-1.2861392070344557,2,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206869,1101,1,0.7174586057662964,"Flagged due to: transaction amount is 8.3x higher than historical average, and transaction amount covers 14.9x monthly average balance, and recent security credential modification (5792.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+3.1433), BALANCE_COVERAGE_RATIO (+0.9111), HOURS_SINCE_SEC_EVENT (+0.3417)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2119), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.2014), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1769)","TRANS_AMOUNT: 109,500,000.00 -> 105,326,039.31 (-4,173,960.69)",Transfer,Within_bank,2019-11-12,Tue,16,1,109500000.0,805551,3a458bf525f86822,Android,137.9.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,109500000.0,1,109500000.0,1,111800000.0,2,244150000.0,5,291880000.0,8,595618000.0,21,7364031.087777778,13236356.585798817,169,1.0,2,5792.0,LOGIN,0.47590360012338556,332.0,0.03316413390985802,-1.2861392070344557,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206995,1101,1,1.0,"Flagged due to: transaction amount is 10.7x higher than historical average, and transaction amount covers 19.3x monthly average balance, and unusual behavior in feature 'HIST_BIOMETRIC_RATIO' (value: 0.48).","TRANS_AMOUNT_Z_SCORE (+3.9323), BALANCE_COVERAGE_RATIO (+1.1193), HIST_BIOMETRIC_RATIO (+0.4657)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.4642), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.3636), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2597)","TRANS_AMOUNT: 142,000,000.00 -> 105,326,028.82 (-36,673,971.18)",Transfer,Within_bank,2019-11-19,Tue,15,1,142000000.0,879329,3a458bf525f86822,Android,162.163.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,142000000.0,1,142000000.0,1,142000000.0,1,142000000.0,1,343900000.0,7,814868000.0,22,7364031.087777778,13236356.585798817,169,2.8333333333333335,1,5959.0,LOGIN,0.4768785989341446,346.0,0.03316413390985802,-1.2861392070344557,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206900,1101,1,1.0,"Flagged due to: transaction amount is 8.9x higher than historical average, and transaction amount covers 16.1x monthly average balance, and recent security credential modification (6511.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+3.2719), BALANCE_COVERAGE_RATIO (+0.9465), HOURS_SINCE_SEC_EVENT (+0.8402)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2171), HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_Z_SCORE (+0.2166), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.2014)","TRANS_AMOUNT: 118,200,000.00 -> 101,553,663.83 (-16,646,336.17)",Transfer,Within_bank,2019-12-12,Thu,15,2,118200000.0,849837,3a458bf525f86822,Android,225.213.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,118200000.0,1,118200000.0,1,118700000.0,3,118700000.0,3,205800000.0,5,825182392.0,34,7364031.087777778,13236356.585798817,169,0.8333333333333334,2,6511.0,LOGIN_FINGER,0.47715734829549883,394.0,0.03316413390985802,-1.2861392070344557,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206902,1101,1,1.0,"Flagged due to: transaction amount is 7.4x higher than historical average, and recent security credential modification (6870.0 hours ago), and transaction amount covers 13.2x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+2.0814), HOURS_SINCE_SEC_EVENT (+0.9333), BALANCE_COVERAGE_RATIO (+0.8781)","HOURS_SINCE_SEC_EVENT × TRANS_AMOUNT_Z_SCORE (+0.2290), TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2171), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1874)","TRANS_AMOUNT: 97,300,000.00 -> 82,090,750.69 (-15,209,249.31)",Transfer,Within_bank,2019-12-27,Fri,14,2,97300000.0,326400,3a458bf525f86822,Android,180.16.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,97300000.0,1,97300000.0,1,97350000.0,2,98000000.0,3,104000000.0,4,500437000.0,25,7364031.087777778,13236356.585798817,169,0.875,1,6870.0,LOGIN,0.4778325005459976,406.0,0.03316413390985802,-1.2861392070344557,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
206876,1101,1,1.0,"Flagged due to: transaction amount is 9.2x higher than historical average, and transaction amount covers 16.5x monthly average balance, and recent security credential modification (6967.0 hours ago).","TRANS_AMOUNT_Z_SCORE (+3.1766), BALANCE_COVERAGE_RATIO (+0.9134), HOURS_SINCE_SEC_EVENT (+0.8081)","TRANS_AMOUNT_Z_SCORE × BALANCE_COVERAGE_RATIO (+0.2119), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (+0.2014), TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.1914)","TRANS_AMOUNT: 121,150,000.00 -> 105,326,079.89 (-15,823,920.11)",Transfer,Within_bank,2019-12-31,Tue,15,2,121150000.0,734927,3a458bf525f86822,Android,177.109.xx.xx (DN),F,2019-03-05,1990-06-19,0,2019-03-12,BRANCH,1,SMART_OTP,Working,121150000.0,1,121150000.0,1,121150000.0,1,121150000.0,1,219236000.0,5,538696000.0,21,7364031.087777778,13236356.585798817,169,3.7916666666666665,1,6967.0,LOGIN,0.47804876882807884,410.0,0.03316413390985802,-1.2861392070344557,1,0.8027156246347257,4.770719233631662e-05,0.0,0,0.0
596289,1129,1,0.9706988334655762,"Flagged due to: transaction amount is 9.8x higher than historical average, and transaction amount is 6.1x higher than 30-day average transaction size, and transaction amount covers 7.4x monthly average balance.","TRANS_AMOUNT_Z_SCORE (+3.6960), TRANS_AMOUNT_VS_30D_AVG_RATIO (+0.6503), BALANCE_COVERAGE_RATIO (+0.4933)","TRANS_HOUR × TRANS_AMOUNT_Z_SCORE (+0.2646), HIST_BIOMETRIC_RATIO × TRANS_AMOUNT_Z_SCORE (-0.2574), TRANS_AMOUNT_Z_SCORE × DAYS_AMOUNT_COMBINED (+0.1953)","TRANS_AMOUNT: 50,000,000.00 -> 40,733,003.62 (-9,266,996.38)",Transfer,Outside_bank,2019-10-24,Thu,15,1,50000000.0,560021,de1c7ff8fecf442a,Android,186.130.xx.xx (HN),M,2019-05-15,1985-09-05,1,2019-05-15,BRANCH,1,SMS,Working,50000000.0,1,50000000.0,1,50000000.0,1,50000000.0,1,52000000.0,2,66106291.0,8,6751559.827500001,5118926.484848484,66,2.875,1,3676.0,LOGIN,0.0,68.0,0.09307547650272915,-1.1271101421002458,1,0.7112214308695028,0.0,0.0,0,0.0
